,value
Rv0209,MONOMER
Rv3472,MONOMER
Rv2469c,MONOMER
Rv1173,MONOMER
Rv0094c,MONOMER
Rv1608c,MONOMER
Rv2390c,MONOMER
Rv2063,MONOMER
Rv2311,MONOMER
Rv0179c,MONOMER
Rv2262c,MONOMER
Rv2541,MONOMER
Rv2160c,MONOMER
Rv3011c,MONOMER
Rv2086,MONOMER
Rv0615,MONOMER
Rv2024c,MONOMER
Rv3453,MONOMER
Rv1954c,MONOMER
Rv1156,MONOMER
Rv1893,MONOMER
Rv1589,MONOMER
Rv1772,MONOMER
Rv2042c,MONOMER
Rv3839,MONOMER
Rv0163,MONOMER
Rv1691,MONOMER
Rv2523c,MONOMER
Rv3730c,MONOMER
Rv2992c,MONOMER
Rv1519,MONOMER
Rv0593,MONOMER
Rv3655c,MONOMER
Rv3436c,MONOMER
Rv1434,MONOMER
Rv1135c,MONOMER
Rv3527,MONOMER
Rv3917c,MONOMER
Rv1287,MONOMER
Rv1573,MONOMER
Rv3363c,MONOMER
Rv2021c,MONOMER
Rv1134,MONOMER
Rv0146,MONOMER
Rv3258c,MONOMER
Rv2501c,MONOMER
Rv1052,MONOMER
Rv2973c,MONOMER
Rv3166c,MONOMER
Rv0577,MONOMER
Rv0964c,MONOMER
Rv3417c,MONOMER
Rv3072c,MONOMER
Rv1114,MONOMER
Rv0863,MONOMER
Rv3894c,MONOMER
Rv2929,MONOMER
Rv1556,MONOMER
Rv0762c,MONOMER
Rv2483c,MONOMER
Rv2824c,MONOMER
Rv0131c,MONOMER
Rv0616c,MONOMER
Rv2945c,MONOMER
Rv2798c,MONOMER
Rv0559c,MONOMER
Rv0496,MONOMER
Rv3393,MONOMER
Rv2705c,MONOMER
Rv1095,MONOMER
Rv0421c,MONOMER
Rv3878,MONOMER
Rv2631,MONOMER
Rv1539,MONOMER
Rv0325,MONOMER
Rv1981c,MONOMER
Rv2532c,MONOMER
Rv2462c,MONOMER
Rv0192,MONOMER
Rv0112,MONOMER
Rv2433c,MONOMER
Rv2926c,MONOMER
Rv0061c,MONOMER
Rv0542c,MONOMER
Rv2370c,MONOMER
Rv3373,MONOMER
Rv0004,MONOMER
Rv1076,MONOMER
Rv2307D,MONOMER
Rv0974c,MONOMER
Rv2256c,MONOMER
Rv3862c,MONOMER
Rv2143,MONOMER
Rv1963c,MONOMER
Rv2083,MONOMER
Rv0090,MONOMER
Rv2016,MONOMER
Rv2911,MONOMER
Rv1948c,MONOMER
Rv0525,MONOMER
Rv1888A,MONOMER
Rv3355c,MONOMER
Rv1734c,MONOMER
Rv1050,MONOMER
Rv3811,MONOMER
Rv0955,MONOMER
Rv1680,MONOMER
Rv3842c,MONOMER
Rv3707c,MONOMER
Rv1495,MONOMER
Rv1514c,MONOMER
Rv1938,MONOMER
Rv3647c,MONOMER
Rv2421c,MONOMER
Rv1414,MONOMER
Rv0074,MONOMER
Rv3488,MONOMER
Rv2889c,MONOMER
Rv3466,MONOMER
Rv0509,MONOMER
Rv1276c,MONOMER
Rv3332,MONOMER
Rv3353c,MONOMER
Rv3818,MONOMER
Rv1120c,MONOMER
Rv1476,MONOMER
Rv3228,MONOMER
Rv1919c,MONOMER
Rv1046c,MONOMER
Rv2396,MONOMER
Rv3126c,MONOMER
Rv0055,MONOMER
Rv0950c,MONOMER
Rv2871,MONOMER
Rv3054c,MONOMER
Rv0489,MONOMER
Rv0839,MONOMER
Rv3314c,MONOMER
Rv2908c,MONOMER
Rv1014c,MONOMER
Rv0745,MONOMER
Rv0915c,MONOMER
Rv2820c,MONOMER
Rv1459c,MONOMER
Rv0611c,MONOMER
Rv1900c,MONOMER
Rv2777c,MONOMER
Rv2381c,MONOMER
Rv0487,MONOMER
Rv0037c,MONOMER
Rv2670c,MONOMER
Rv2854,MONOMER
Rv0387c,MONOMER
Rv0468,MONOMER
Rv2618,MONOMER
Rv3297,MONOMER
Rv0298,MONOMER
Rv0994,MONOMER
Rv2516c,MONOMER
Rv0895,MONOMER
Rv0181c,MONOMER
Rv3763,MONOMER
Rv2425c,MONOMER
Rv1443c,MONOMER
Rv0057,MONOMER
Rv1872c,MONOMER
Rv2365c,MONOMER
Rv2358,MONOMER
Rv2295,MONOMER
Rv0013,MONOMER
Rv2242,MONOMER
Rv2837c,MONOMER
Rv2132,MONOMER
Rv0451c,MONOMER
Rv2078,MONOMER
Rv3276c,MONOMER
Rv2008c,MONOMER
Rv0875c,MONOMER
Rv1930c,MONOMER
Rv3744,MONOMER
Rv1879,MONOMER
Rv1425,MONOMER
Rv3906c,MONOMER
Rv1854c,MONOMER
Rv1725c,MONOMER
Rv2800,MONOMER
Rv3785,MONOMER
Rv0429c,MONOMER
Rv1669,MONOMER
Rv3255c,MONOMER
Rv3701c,MONOMER
Rv0855,MONOMER
Rv1507A,MONOMER
Rv3725,MONOMER
Rv3639c,MONOMER
Rv1406,MONOMER
Rv1376,MONOMER
Rv1841c,MONOMER
Rv3422c,MONOMER
Rv2319c,MONOMER
Rv1225c,MONOMER
Rv0411c,MONOMER
Rv3337,MONOMER
Rv3234c,MONOMER
Rv1111c,MONOMER
Rv0835,MONOMER
Rv3224A,MONOMER
Rv3708c,MONOMER
Rv1043c,MONOMER
Rv1390,MONOMER
Rv3120,MONOMER
Rv1822,MONOMER
Rv0926c,MONOMER
Rv2300c,MONOMER
Rv3026c,MONOMER
Rv0393,MONOMER
Rv0826,MONOMER
Rv2763c,MONOMER
Rv2896c,MONOMER
Rv0739,MONOMER
Rv2817c,MONOMER
Rv0607,MONOMER
Rv2762c,MONOMER
Rv1986,MONOMER
Rv0470A,MONOMER
Rv1737c,MONOMER
Rv2662,MONOMER
Rv2259,MONOMER
Rv0372c,MONOMER
Rv2578c,MONOMER
Rv0383c,MONOMER
Rv0268c,MONOMER
Rv2702,MONOMER
Rv2513,MONOMER
Rv3250c,MONOMER
Rv0138,MONOMER
Rv2420c,MONOMER
Rv0030,MONOMER
Rv2337c,MONOMER
Rv2288,MONOMER
Rv2205c,MONOMER
Rv2117,MONOMER
Rv2059,MONOMER
Rv1989c,MONOMER
Rv1913,MONOMER
Rv1868,MONOMER
Rv3898c,MONOMER
Rv1717,MONOMER
Rv3769,MONOMER
Rv1632c,MONOMER
Rv3678A,MONOMER
Rv1504c,MONOMER
Rv3612c,MONOMER
Rv1372,MONOMER
Rv1356c,MONOMER
Rv3412,MONOMER
Rv1203c,MONOMER
Rv3294c,MONOMER
Rv1073,MONOMER
Rv3195,MONOMER
Rv0998,MONOMER
Rv3098c,MONOMER
Rv0909,MONOMER
Rv3005c,MONOMER
Rv0804,MONOMER
Rv2862c,MONOMER
Rv0698,MONOMER
Rv2811,MONOMER
Rv0574c,MONOMER
Rv2735c,MONOMER
Rv0449c,MONOMER
Rv2647,MONOMER
Rv0367c,MONOMER
Rv2569c,MONOMER
Rv0259c,MONOMER
Rv2481c,MONOMER
Rv0106,MONOMER
Rv2413c,MONOMER
Rv0027,MONOMER
Rv2331,MONOMER
Rv2271,MONOMER
Rv2189c,MONOMER
Rv2102,MONOMER
Rv2044c,MONOMER
Rv1961,MONOMER
Rv1898,MONOMER
Rv1830,MONOMER
Rv3663c,MONOMER
Rv3861,MONOMER
Rv1706A,MONOMER
Rv3748,MONOMER
Rv1590,MONOMER
Rv3661,MONOMER
Rv1499,MONOMER
Rv3577,MONOMER
Rv1331,MONOMER
Rv3402c,MONOMER
Rv1171,MONOMER
Rv3282,MONOMER
Rv1063c,MONOMER
Rv3188,MONOMER
Rv0990c,MONOMER
Rv3081,MONOMER
G185E-5492,rRNA
Rv0885,MONOMER
G185E-5493,rRNA
Rv2990c,MONOMER
Rvnr01,rRNA
Rv0784,MONOMER
Rv0046c,MONOMER
Rv2828c,MONOMER
Rv0690c,MONOMER
Rv2807,MONOMER
Rv0508,MONOMER
Rv2722,MONOMER
Rv0434,MONOMER
Rv2638,MONOMER
Rv0345,MONOMER
Rv2561,MONOMER
Rv0210,MONOMER
Rv2472,MONOMER
Rv0095c,MONOMER
Rv2401,MONOMER
Rv2312,MONOMER
Rv2267c,MONOMER
Rv2179c,MONOMER
Rv2087,MONOMER
Rv2033c,MONOMER
Rv1954A,MONOMER
Rv1894c,MONOMER
Rv1775,MONOMER
Rv3845,MONOMER
Rv1693,MONOMER
Rv3733c,MONOMER
Rv1532c,MONOMER
Rv3656c,MONOMER
Rv1462,MONOMER
Rv3529c,MONOMER
Rv1290A,MONOMER
Rv3376,MONOMER
Rv1137c,MONOMER
Rv3259,MONOMER
Rv1053c,MONOMER
Rv3172c,MONOMER
Rv0965c,MONOMER
Rv3073c,MONOMER
Rv0874c,MONOMER
Rv2960c,MONOMER
Rv0767c,MONOMER
Rv2825c,MONOMER
Rv0628c,MONOMER
Rv2803,MONOMER
Rv0498,MONOMER
Rv2706c,MONOMER
Rv0424c,MONOMER
Rv2633c,MONOMER
Rv0326,MONOMER
Rv2542,MONOMER
Rv0193c,MONOMER
Rv2438A,MONOMER
Rv0078A,MONOMER
Rv2372c,MONOMER
Rv0021c,MONOMER
Rv2308,MONOMER
Rv2260,MONOMER
Rv2147c,MONOMER
Rv2084,MONOMER
Rv2020c,MONOMER
Rv1950c,MONOMER
Rv1082,MONOMER
Rv1889c,MONOMER
Rv1752,MONOMER
Rv3831,MONOMER
Rv1684,MONOMER
Rv3714c,MONOMER
Rv1353c,MONOMER
Rv1515c,MONOMER
Rv3651,MONOMER
Rv1422,MONOMER
Rv3517,MONOMER
Rv1277,MONOMER
Rv3354,MONOMER
Rv1125,MONOMER
Rv3242c,MONOMER
Rv1048c,MONOMER
Rv3129,MONOMER
Rv0959,MONOMER
Rv3067,MONOMER
Rv0856,MONOMER
Rv2910c,MONOMER
Rv0750,MONOMER
Rv2821c,MONOMER
Rv0612,MONOMER
Rv2795c,MONOMER
Rv0492A,MONOMER
Rv2675c,MONOMER
Rv0395,MONOMER
Rv2628,MONOMER
Rv0299,MONOMER
Rv2522c,MONOMER
Rv0184,MONOMER
Rv2426c,MONOMER
Rv0059,MONOMER
Rv2367c,MONOMER
Rv2304c,MONOMER
Rv2248,MONOMER
Rv2133c,MONOMER
Rv2079,MONOMER
Rv2012,MONOMER
Rv1945,MONOMER
Rv1883c,MONOMER
Rv3916c,MONOMER
Rv1727,MONOMER
Rv3787c,MONOMER
Rv1670,MONOMER
Rv3702c,MONOMER
Rv1508A,MONOMER
Rv3642c,MONOMER
Rv1378c,MONOMER
Rv3467,MONOMER
Rv3424c,MONOMER
Rv1251c,MONOMER
Rv3338,MONOMER
Rv1116,MONOMER
Rv3224B,MONOMER
Rv1044,MONOMER
Rv3122,MONOMER
Rv0941c,MONOMER
Rv3037c,MONOMER
Rv0836c,MONOMER
Rv2897c,MONOMER
Rv0740,MONOMER
Rv2818c,MONOMER
Rv0609A,MONOMER
Rv2771c,MONOMER
Rv0471c,MONOMER
Rv2663,MONOMER
Rv0376c,MONOMER
Rv2598,MONOMER
Rv0269c,MONOMER
Rv2514c,MONOMER
Rv0142,MONOMER
Rv2422,MONOMER
Rv0034,MONOMER
Rv2342,MONOMER
Rv2292c,MONOMER
Rv2227,MONOMER
Rv2119,MONOMER
Rv2076c,MONOMER
Rv2001,MONOMER
Rv1927,MONOMER
Rv1870c,MONOMER
Rv3899c,MONOMER
Rv1718,MONOMER
Rv3771c,MONOMER
Rv1638A,MONOMER
Rv3686c,MONOMER
Rv1505c,MONOMER
Rv3613c,MONOMER
Rv1374c,MONOMER
Rv3185,MONOMER
Rv1369c,MONOMER
Rv2810c,MONOMER
Rv0724A,MONOMER
Rv2355,MONOMER
Rv2106,MONOMER
Rv3380c,MONOMER
Rv1764,MONOMER
Rv3187,MONOMER
Rv1503c,MONOMER
Rv2814c,MONOMER
Rv0796,MONOMER
Rv2479c,MONOMER
Rv2167c,MONOMER
Rv3475,MONOMER
Rv1807,MONOMER
Rv3326,MONOMER
Rv1755c,MONOMER
Rv2879c,MONOMER
Rv1089,MONOMER
Rv2649,MONOMER
Rv0619,MONOMER
Rv2279,MONOMER
Rv3512,MONOMER
Rv1949c,MONOMER
Rv3344c,MONOMER
Rv1756c,MONOMER
Rv0206c,MONOMER
Rv0247c,MONOMER
Rv0248c,MONOMER
Rv0819,MONOMER
Rv1170,MONOMER
Rv2855,MONOMER
Rv3500c,MONOMER
Rv2835c,MONOMER
Rv2477c,MONOMER
Rv0783c,MONOMER
Rv2040c,MONOMER
Rv0103c,MONOMER
Rv1621c,MONOMER
Rv3270,MONOMER
Rv2692,MONOMER
Rv0987,MONOMER
Rv2443,MONOMER
Rv0522,MONOMER
Rv1997,MONOMER
Rv0072,MONOMER
Rv1557,MONOMER
Rv1281c,MONOMER
Rv3823c,MONOMER
Rv3236c,MONOMER
Rv2687c,MONOMER
Rv0936,MONOMER
Rv2397c,MONOMER
Rv0425c,MONOMER
Rv1902c,MONOMER
Rv1473,MONOMER
Rv1238,MONOMER
Rv3758c,MONOMER
Rv3041c,MONOMER
Rv2684,MONOMER
Rv0930,MONOMER
Rv2326c,MONOMER
Rv0362,MONOMER
Rv1739c,MONOMER
Rv1458c,MONOMER
Rv1218c,MONOMER
Rv3743c,MONOMER
Rv2936,MONOMER
Rv2586c,MONOMER
Rv0917,MONOMER
Rv2316,MONOMER
Rv0202c,MONOMER
Rv1686c,MONOMER
Rv2773c,MONOMER
Rv1440,MONOMER
Rv1183,MONOMER
Rv3501c,MONOMER
Rv2846c,MONOMER
Rv2525c,MONOMER
Rv0820,MONOMER
Rv2127,MONOMER
Rv0107c,MONOMER
Rv1667c,MONOMER
Rv1031,MONOMER
Rv3331,MONOMER
Rv2832c,MONOMER
Rv1029,MONOMER
Rv2456c,MONOMER
Rv0545c,MONOMER
Rv2038c,MONOMER
Rv0073,MONOMER
Rv1607,MONOMER
Rv1282c,MONOMER
Rv3239c,MONOMER
Rv2688c,MONOMER
Rv0969,MONOMER
Rv2398c,MONOMER
Rv0450c,MONOMER
Rv1979c,MONOMER
Rv1496,MONOMER
Rv1239c,MONOMER
Rv3781,MONOMER
Rv3197,MONOMER
Rv2685,MONOMER
Rv0933,MONOMER
Rv2333c,MONOMER
Rv0379,MONOMER
Rv1858,MONOMER
Rv1463,MONOMER
Rv1236,MONOMER
Rv3756c,MONOMER
Rv2937,MONOMER
Rv2587c,MONOMER
Rv0924c,MONOMER
Rv2317,MONOMER
Rv0265c,MONOMER
Rv1687c,MONOMER
Rv1456c,MONOMER
Rv1200,MONOMER
Rv3679,MONOMER
Rv2856,MONOMER
Rv2563,MONOMER
Rv0849,MONOMER
Rv2281,MONOMER
Rv0191,MONOMER
Rv1668c,MONOMER
Rv1382,MONOMER
Rv1145,MONOMER
Rv3476c,MONOMER
Rv2834c,MONOMER
Rv1030,MONOMER
Rv2459,MONOMER
Rv0655,MONOMER
Rv2039c,MONOMER
Rv0092,MONOMER
Rv1620c,MONOMER
Rv1283c,MONOMER
Rv3253c,MONOMER
Rv2691,MONOMER
Rv0986,MONOMER
Rv2399c,MONOMER
Rv0507,MONOMER
Rv1992c,MONOMER
Rv1522c,MONOMER
Rv1258c,MONOMER
Rv3783,MONOMER
Rv3200c,MONOMER
Rv2686c,MONOMER
Rv0935,MONOMER
Rv2339,MONOMER
Rv0402c,MONOMER
Rv1859,MONOMER
Rv1469,MONOMER
Rv1237,MONOMER
Rv3757c,MONOMER
Rv2938,MONOMER
Rv2643,MONOMER
Rv0929,MONOMER
Rv2320c,MONOMER
Rv0346c,MONOMER
Rv1704c,MONOMER
Rv1457c,MONOMER
Rv1217c,MONOMER
Rv3680,MONOMER
Rv2920c,MONOMER
Rv2564,MONOMER
Rv0908,MONOMER
Rv2287,MONOMER
Rv0194,MONOMER
Rv1672c,MONOMER
Rv1410c,MONOMER
Rv1146,MONOMER
Rv3664c,MONOMER
Rv3665c,MONOMER
Rv1985c,MONOMER
Rv0390,MONOMER
Rv2759c,MONOMER
Rv3212,MONOMER
Rv0814c,MONOMER
Rv3689,MONOMER
Rv1365c,MONOMER
Rv1800,MONOMER
Rv2273,MONOMER
Rv0365c,MONOMER
Rv2741,MONOMER
Rv3197A,MONOMER
Rv0794c,MONOMER
Rv3671c,MONOMER
Rv1342c,MONOMER
Rv1782,MONOMER
Rv2244,MONOMER
Rv0348,MONOMER
Rv2721c,MONOMER
Rv3175,MONOMER
Rv0774c,MONOMER
Rv3640c,MONOMER
Rv1320c,MONOMER
Rv1762c,MONOMER
Rv2226,MONOMER
Rv0331,MONOMER
Rv2700,MONOMER
Rv3157,MONOMER
Rv0755A,MONOMER
Rv3621c,MONOMER
Rv1303,MONOMER
Rv1742,MONOMER
Rv2211c,MONOMER
Rv0310c,MONOMER
Rv2680,MONOMER
Rv3140,MONOMER
Rv0736,MONOMER
Rv3603c,MONOMER
Rv1285,MONOMER
Rv1720c,MONOMER
Rv2194,MONOMER
Rv0291,MONOMER
Rv2656c,MONOMER
Rv3119,MONOMER
Rv0719,MONOMER
Rv3585,MONOMER
Rv1264,MONOMER
Rv1699,MONOMER
Rv2172c,MONOMER
Rv0274,MONOMER
Rv2632c,MONOMER
Rv3101c,MONOMER
Rv0703,MONOMER
Rv3562,MONOMER
Rv1246c,MONOMER
Rv1676,MONOMER
Rv2148c,MONOMER
Rv0251c,MONOMER
Rv2611c,MONOMER
Rv3083,MONOMER
Rv0682,MONOMER
Rv3530c,MONOMER
Rv1229c,MONOMER
Rv1655,MONOMER
Rv0232,MONOMER
Rv2595,MONOMER
Rv3060c,MONOMER
Rv0665,MONOMER
Rv3506,MONOMER
Rv1211,MONOMER
Rv1638,MONOMER
Rv2105,MONOMER
Rv0216,MONOMER
Rv2579,MONOMER
Rv3042c,MONOMER
Rv0649,MONOMER
Rv3486,MONOMER
Rv1191,MONOMER
Rv2075c,MONOMER
Rv0196,MONOMER
Rv2555c,MONOMER
Rv3025c,MONOMER
Rv0630c,MONOMER
Rv3468c,MONOMER
Rv1168c,MONOMER
Rv1605,MONOMER
Rv2060,MONOMER
Rv0176,MONOMER
Rv2538c,MONOMER
Rv3007c,MONOMER
Rv0608,MONOMER
Rv3450c,MONOMER
Rv1152,MONOMER
Rv1586c,MONOMER
Rv0159c,MONOMER
Rv2519,MONOMER
Rv2988c,MONOMER
Rv0590A,MONOMER
Rv3433c,MONOMER
Rv1131,MONOMER
Rv3913,MONOMER
Rv1569,MONOMER
Rv2017,MONOMER
Rvnt01,tRNA
Rvnt02,tRNA
Rvnt03,tRNA
Rv0063a,MONOMER
Rv0115a,MONOMER
RVnc0008,ncRNA
Rvnt04,tRNA
Rvnt05,tRNA
RVnc0005,ncRNA
Rvnt06,tRNA
Rvnt07,tRNA
Rvnt08,tRNA
Rvnt09,tRNA
RVnc0002,ncRNA
Rvnt10,tRNA
Rvnt11,tRNA
Rvnt12,tRNA
Rvnt13,tRNA
Rvnt14,tRNA
Rvnt15,tRNA
Rv0997a,MONOMER
Rvnt16,tRNA
Rvnt17,tRNA
Rv1088a,MONOMER
RVnc0034,ncRNA
Rv1138a,MONOMER
Rv1155a,MONOMER
RVnc0012,ncRNA
Rv1228a,MONOMER
RVnc0013,ncRNA
Rvnt18,tRNA
RVnc0021,ncRNA
Rvnr02,rRNA
Rvnr03,rRNA
Rvnt19,tRNA
RVnc0015,ncRNA
RVnc0035,ncRNA
Rvnt20,tRNA
RVnc0010,ncRNA
Rvnt21,tRNA
RVnc0047,ncRNA
RVnc0036,ncRNA
Rv1735a,MONOMER
RVnc0001,ncRNA
RV1984a,MONOMER
RVnc0003,ncRNA
Rv2104a,MONOMER
Rvnt22,tRNA
Rv2224d,MONOMER
Rvns01,misc
Rvnt23,tRNA
RVnc0018,ncRNA
Rv2256a,MONOMER
Rv2308a,MONOMER
Rvnt24,tRNA
Rvnt25,tRNA
Rv2386a,MONOMER
RVnc0024,ncRNA
Rvnt26,tRNA
Rvnt27,tRNA
Rvnt28,tRNA
Rv2490a,MONOMER
Rvnt29,tRNA
Rv2512a,MONOMER
Rvnt30,tRNA
Rvnt31,tRNA
Rvnt32,tRNA
Rvnt33,tRNA
Rvnt34,tRNA
Rv2975a,MONOMER
Rvnt35,tRNA
Rvnt36,tRNA
Rvnt37,tRNA
RVnc0046,misc
Rv3178a,MONOMER
Rvnt38,tRNA
Rv3202a,MONOMER
Rv3312b,MONOMER
Rv3430a,MONOMER
Rvnt39,tRNA
RVnc0004,ncRNA
RVnc0036a,ncRNA
Rvnt40,tRNA
RVnc0006,ncRNA
Rvnt41,tRNA
Rvnt42,tRNA
Rvnt43,tRNA
Rvnt44,tRNA
Rvnt45,tRNA
RVnc0040,ncRNA
