Reaction	Complexes
RNTR3	ALW85_RS05390-MONOMER
RPE	ALW85_RS11215-MONOMER
RPI	ALW85_RS09070-MONOMER
S2FE2SR	CPLX_S2FE2SR-0
S2FE2SS	CPLX_S2FE2SR-0
S2FE2SS2	CPLX_S2FE2SR-0
S2FE2ST	CPLX_S2FE2ST-0
S4FE4SR	CPLX_S4FE4SR-0_mod_fe2(1) OR CPLX_S4FE4SR-0_mod_fe2(2)
S4FE4ST	CPLX_S2FE2ST-0
SADT2	CPLX_SADT2-0
SBP	ALW85_RS02755-MONOMER_mod_mg2(1)
SCYSDS	CPLX_SCYSDS-0
SDPDS	ALW85_RS00590-MONOMER_mod_zn2(1)_mod_cobalt2(1)
SDPTA	ALW85_RS12850-MONOMER
SELNPS	ALW85_RS03835-MONOMER_mod_mg2(1)
SELabcpp	CPLX_MOBDabcpp-0
SERAT	ALW85_RS03030-MONOMER OR ALW85_RS08825-MONOMER
SERD_L	ALW85_RS02015-MONOMER_mod_4fe4s(1) OR ALW85_RS03660-MONOMER_mod_pydx5p(1)
SERTRS	ALW85_RS00935-MONOMER_mod_mg2(1)
SERTRS2	ALW85_RS00935-MONOMER_mod_mg2(1)
SFGTHi	ALW85_RS04750-MONOMER
SHCHD2	ALW85_RS02810-MONOMER
SHCHF	ALW85_RS02810-MONOMER
SHK3Dr	ALW85_RS08495-MONOMER
SHKK	ALW85_RS10310-MONOMER_mod_mg2(1) OR ALW85_RS10310-MONOMER_mod_mn2(1) OR ALW85_RS10310-MONOMER_mod_cobalt2(1) OR ALW85_RS10310-MONOMER_mod_fe2(1) OR ALW85_RS10310-MONOMER_mod_ca2(1) OR ALW85_RS10310-MONOMER_mod_k(1)
SHSL2r	ALW85_RS03655-MONOMER_mod_pydx5p(1) OR ALW85_RS08835-MONOMER
SKMt2pp	ALW85_RS00550-MONOMER
SLNTabcpp	CPLX_MOBDabcpp-0
SO3tex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
SO4tex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
SPMDabcpp	CPLX_PTRCabcpp-0
SPMS	ALW85_RS01830-MONOMER
SPODM	ALW85_RS04550-MONOMER_mod_fe3(1)
SSALx	ALW85_RS10410-MONOMER
SSALy	ALW85_RS10410-MONOMER
SUCCt2_2pp	ALW85_RS11180-MONOMER
SUCDi	CPLX_SUCDi-0
SUCOAS	CPLX_SUCOAS-0
SULFACabcpp	CPLX_BUTSO3abcpp-0
SULFACtex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
SULR	CPLX_FADRx2-0_mod_4fe4s(1)_mod_sheme(1)_mod_fmn(1)_mod_fad(1)
SULabcpp	ALW85_RS03035-MONOMER
T2DECAI	ALW85_RS08890-MONOMER
TALA	ALW85_RS11150-MONOMER
TAURabcpp	CPLX_TAURabcpp-0
TAURtex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
TDPAGTA	ALW85_RS11310-MONOMER
TDPDRE	ALW85_RS03545-MONOMER
TDPDRR	ALW85_RS05335-MONOMER
TDPGDH	ALW85_RS02480-MONOMER_mod_nad(1)
THD2pp	CPLX_THD2pp-0
THDPS	ALW85_RS12845-MONOMER
THFAT	ALW85_RS03190-MONOMER
THFGLUS	ALW85_RS03635-MONOMER
THIORDXi	CPLX_THIORDXi-0
THMabcpp	ALW85_RS05095-MONOMER
THRA	ALW85_RS12300-MONOMER OR ALW85_RS12335-MONOMER_mod_mg2(1)
THRA2	ALW85_RS07500-MONOMER
THRD_L	ALW85_RS03660-MONOMER_mod_pydx5p(1)
THRS	ALW85_RS12355-MONOMER_mod_pydx5p(1)
THRTRS	ALW85_RS05010-MONOMER_mod_zn2(1)
THRabcpp	CPLX_THRabcpp-0
THZPSN	CPLX_THZPSN-0 OR CPLX_THZPSN-1
THZPSN3	CPLX_THZPSN3-0
TKT1	ALW85_RS01730-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
TKT2	ALW85_RS01730-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
TMDS	ALW85_RS02995-MONOMER_mod_mg2(1)
TMPK	ALW85_RS13345-MONOMER_mod_mg2(1)
TMPPP	ALW85_RS07455-MONOMER_mod_mg2(1)
TOLtex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
TPI	ALW85_RS09265-MONOMER
TPK1	ALW85_RS10065-MONOMER_mod_mg2(1)
TRDR	ALW85_RS10040-MONOMER
TRPS1	CPLX_TRPS1-0_mod_pydx5p(1)
TRPS2	CPLX_TRPS1-0_mod_pydx5p(1)
TRPS3	CPLX_TRPS1-0_mod_pydx5p(1)
TRSARr	ALW85_RS03535-MONOMER
TSULabcpp	ALW85_RS03035-MONOMER
TSULtex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
TYRL	ALW85_RS01500-MONOMER
TYRTA	ALW85_RS04105-MONOMER OR ALW85_RS03390-MONOMER OR ALW85_RS01775-MONOMER_mod_pydx5p(1)
UAAGDS	ALW85_RS05145-MONOMER
UAG2E	ALW85_RS02565-MONOMER_mod_nad(1) OR ALW85_RS11750-MONOMER
UAG2EMA	ALW85_RS02565-MONOMER_mod_nad(1) OR ALW85_RS11750-MONOMER
UAGCVT	ALW85_RS09650-MONOMER
UAGDP	ALW85_RS01080-MONOMER_mod_mg2(1)
UAGPT3	ALW85_RS05170-MONOMER
UAMAGS	ALW85_RS05160-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS	ALW85_RS05175-MONOMER_mod_mg2(1)
UAPGR	ALW85_RS05180-MONOMER_mod_fad(1)
UDCPDP	ALW85_RS00215-MONOMER
UDCPDPS	ALW85_RS08920-MONOMER_mod_mg2(1)
UDCPDPex	ALW85_RS00215-MONOMER
UDCPDPpp	ALW85_RS00215-MONOMER
UDPG4E	CPLX_UDPG4E-0
UGMDDS	ALW85_RS05150-MONOMER
UM3PL	ALW85_RS11585-MONOMER_mod_mg2(1)
UM4PL	ALW85_RS11585-MONOMER_mod_mg2(1)
UMPK	ALW85_RS08930-MONOMER
UPP3MT	ALW85_RS02810-MONOMER
UPP3S	ALW85_RS03110-MONOMER
UPPDC1	ALW85_RS02350-MONOMER
UREAtex	ALW85_RS05510-MONOMER
UREAtpp	ALW85_RS05510-MONOMER
URIDK2r	ALW85_RS11385-MONOMER_mod_mg2(1)
VALTA	ALW85_RS09855-MONOMER_mod_pydx5p(6) OR ALW85_RS09855-MONOMER_mod_pydx5p(1)
VALTRS	ALW85_RS02345-MONOMER_mod_mg2(1)
VALabcpp	CPLX_THRabcpp-0
VALtex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
XYLabcpp	ALW85_RS05800-MONOMER
ZN2abcpp	ALW85_RS06320-MONOMER
ZN2t3pp	ALW85_RS04350-MONOMER_mod_fe2(1)
ZNabcpp	ALW85_RS03840-MONOMER
Zn2tex	ALW85_RS13290-MONOMER OR ALW85_RS05345-MONOMER
chlbenOXI	CPLX_AMO-0
rxn14202d	CPLX_rxn14202d-0
