,value
STM3736,MONOMER
STM3737,MONOMER
STM3738,MONOMER
STM3739,MONOMER
STM3740,MONOMER
STM3741,MONOMER
STM3742,MONOMER
STM3743,MONOMER
STM3744,MONOMER
STM3745,MONOMER
STM3746,MONOMER
STM3747,MONOMER
STM3748,MONOMER
STM3749,MONOMER
STM3750,MONOMER
STM3751,tRNA
STM3752,MONOMER
STM3753,MONOMER
STM3754,MONOMER
STM3755,MONOMER
STM3756,MONOMER
STM3757,MONOMER
STM3758,MONOMER
STM3759,MONOMER
STM3760,MONOMER
STM3761,MONOMER
STM3762,MONOMER
STM3763,MONOMER
STM3764,MONOMER
STM3765,MONOMER
STM3766,MONOMER
STM3767,MONOMER
STM3768,MONOMER
STM3769,MONOMER
STM3770,MONOMER
STM3771,MONOMER
STM3772,MONOMER
STM3773,MONOMER
STM3774,MONOMER
STM3775,MONOMER
STM3776,MONOMER
STM3777,MONOMER
STM3778,MONOMER
STM3779,MONOMER
STM3780,MONOMER
STM3781,MONOMER
STM3782,MONOMER
STM3783,MONOMER
STM3784,MONOMER
STM3785,MONOMER
STM3786,MONOMER
STM3787,MONOMER
STM3788,MONOMER
STM3789,MONOMER
STM3790,MONOMER
STM3791,MONOMER
STM3792,MONOMER
STM3793,MONOMER
STM3794,MONOMER
STM3795,MONOMER
STM3796,MONOMER
STM3796A,MONOMER
STM3796B,MONOMER
STM3797,MONOMER
STM3797A,MONOMER
STM3798,MONOMER
STM3799,MONOMER
STM3800,MONOMER
STM3801,MONOMER
STM3802,MONOMER
STM3803,MONOMER
STM3804,MONOMER
STM3805,MONOMER
STM3807,MONOMER
STM3808,MONOMER
STM3809,MONOMER
STM3810,MONOMER
STM3811,MONOMER
STM3812,MONOMER
STM3813,MONOMER
STM3814,MONOMER
STM3815,MONOMER
STM3816,MONOMER
STM3817,MONOMER
STM3818,MONOMER
STM3819,MONOMER
STM3820,MONOMER
STM3821,MONOMER
STM3822,MONOMER
STM3823,MONOMER
STM3824,MONOMER
STM3825,MONOMER
STM3826,MONOMER
STM3827,MONOMER
STM3828,MONOMER
STM3829,MONOMER
STM3830,MONOMER
STM3831,MONOMER
STM3832,MONOMER
STM3833,MONOMER
STM3834,MONOMER
STM3835,MONOMER
STM3836,MONOMER
STM3837,MONOMER
STM3838,MONOMER
STM3839,MONOMER
STM3840,MONOMER
STM3841,MONOMER
STM3842,MONOMER
STM3843,MONOMER
STM3845,MONOMER
STM3846,MONOMER
STM3847,MONOMER
STM3848,MONOMER
STM3849,MONOMER
STM3850,MONOMER
STM3851,MONOMER
STM3852,MONOMER
STM3853,MONOMER
STM3854,MONOMER
STM3855,MONOMER
STM3856,MONOMER
STM3857,MONOMER
STM3858,MONOMER
STM3859,MONOMER
STM3860,MONOMER
STM3861,MONOMER
STM3862,MONOMER
STM3863,MONOMER
STM3864,MONOMER
STM3865,MONOMER
STM3866,MONOMER
STM3867,MONOMER
STM3868,MONOMER
STM3869,MONOMER
STM3870,MONOMER
STM3871,MONOMER
STM3872,MONOMER
STM3873,MONOMER
STM3874,MONOMER
STM3875,MONOMER
STM3876,MONOMER
STM3877,MONOMER
STM3878,MONOMER
STM3879,MONOMER
STM3880,MONOMER
STM3881,MONOMER
STM3882,MONOMER
STM3883,MONOMER
STM3884,MONOMER
STM3885,MONOMER
STM3886,MONOMER
STM3887,MONOMER
STM3888,MONOMER
STM3889,rRNA
STM3890,tRNA
STM3891,rRNA
STM3893,ncRNA
STM3894,rRNA
STM3895,tRNA
STM3896,tRNA
STM3897,MONOMER
STM3898,MONOMER
STM3899,MONOMER
STM3900,MONOMER
STM3901,MONOMER
STM3902,MONOMER
STM3903,MONOMER
STM3904,MONOMER
STM3905,MONOMER
STM3906,MONOMER
STM3907,MONOMER
STM3908,MONOMER
STM3909,MONOMER
STM3910,MONOMER
STM3911,MONOMER
STM3912,MONOMER
STM3913,MONOMER
STM3914,MONOMER
STM3915,MONOMER
STM3917,MONOMER
STM3918,MONOMER
STM3919,MONOMER
STM3920,MONOMER
STM3921,MONOMER
STM3922,MONOMER
STM3923,MONOMER
STM3924,MONOMER
STM3925,MONOMER
STM3926,MONOMER
STM3927,MONOMER
STM3928,MONOMER
STM3929,MONOMER
STM3930,MONOMER
STM3931,tRNA
STM3932,tRNA
STM3933,tRNA
STM3934,tRNA
STM3935,MONOMER
STM3936,MONOMER
STM3937,MONOMER
STM3938,MONOMER
STM3939,MONOMER
STM3940,MONOMER
STM3941,MONOMER
STM3942,MONOMER
STM3943,MONOMER
STM3944,MONOMER
STM3946,MONOMER
STM3947,MONOMER
STM3948,MONOMER
STM3949,MONOMER
STM3950,MONOMER
STM3951,MONOMER
STM3952,MONOMER
STM3953,MONOMER
STM3954,MONOMER
STM3955,MONOMER
STM3956,MONOMER
STM3957,MONOMER
STM3958,MONOMER
STM3959,MONOMER
STM3960,MONOMER
STM3961,MONOMER
STM3962,MONOMER
STM3963,MONOMER
STM3964,MONOMER
STM3965,MONOMER
STM3966,MONOMER
STM3967,MONOMER
STM3968,MONOMER
STM3969,MONOMER
STM3970,MONOMER
STM3971,MONOMER
STM3972,MONOMER
STM3973,MONOMER
STM3974,MONOMER
STM3975,MONOMER
STM3976,MONOMER
STM3977,MONOMER
STM3978,MONOMER
STM3979,MONOMER
STM3980,MONOMER
STM3981,MONOMER
STM3982,MONOMER
STM3983,MONOMER
STM3984,MONOMER
STM3985,MONOMER
STM3986,MONOMER
STM3987,MONOMER
STM3988,rRNA
STM3989,tRNA
STM3990,tRNA
STM3991,rRNA
STM3992,rRNA
STM3993,MONOMER
STM3994,MONOMER
STM3995,MONOMER
STM3996,MONOMER
STM3997,MONOMER
STM3998,MONOMER
STM3999,MONOMER
STM4000,MONOMER
STM4001,MONOMER
STM4002,MONOMER
STM4003,MONOMER
STM4004,MONOMER
STM4005,MONOMER
STM4006,MONOMER
STM4007,MONOMER
STM4008,MONOMER
STM4009,MONOMER
STM4010,MONOMER
STM4011,MONOMER
STM4012,MONOMER
STM4013,MONOMER
STM4014,MONOMER
STM4015,MONOMER
STM4016,MONOMER
STM4017,MONOMER
STM4018,MONOMER
STM4019,MONOMER
STM4020,MONOMER
STM4021,MONOMER
STM4022,MONOMER
STM4023,MONOMER
STM4024,MONOMER
STM4025,MONOMER
STM4026,MONOMER
STM4027,MONOMER
STM4028,MONOMER
STM4029,MONOMER
STM4030,MONOMER
STM4031,MONOMER
STM4032,MONOMER
STM4033,MONOMER
STM4034,MONOMER
STM4035,MONOMER
STM4036,MONOMER
STM4037,MONOMER
STM4038,MONOMER
STM4039,MONOMER
STM4040,MONOMER
STM4041,MONOMER
STM4042,MONOMER
STM4042A,MONOMER
STM4043,MONOMER
STM4044,MONOMER
STM4045,MONOMER
STM4046,MONOMER
STM4047,MONOMER
STM4048,MONOMER
STM4049,MONOMER
STM4050,MONOMER
STM4051,MONOMER
STM4052,MONOMER
STM4053,MONOMER
STM4054,MONOMER
STM4055,MONOMER
STM4056,MONOMER
STM4057,MONOMER
STM4058,MONOMER
STM4059,MONOMER
STM4060,MONOMER
STM4061,MONOMER
STM4062,MONOMER
STM4063,MONOMER
STM4064,MONOMER
STM4065,MONOMER
STM4066,MONOMER
STM4067,MONOMER
STM4068,MONOMER
STM4069,MONOMER
STM4070,MONOMER
STM4071,MONOMER
STM4072,MONOMER
STM4073,MONOMER
STM4074,MONOMER
STM4075,MONOMER
STM4076,MONOMER
STM4077,MONOMER
STM4078,MONOMER
STM4079,MONOMER
STM4080,MONOMER
STM4081,MONOMER
STM4082,MONOMER
STM4083,MONOMER
STM4084,MONOMER
STM4085,MONOMER
STM4086,MONOMER
STM4087,MONOMER
STM4088,MONOMER
STM4089,MONOMER
STM4090,MONOMER
STM4091,MONOMER
STM4092,MONOMER
STM4093,MONOMER
STM4094,MONOMER
STM4095,MONOMER
STM4096,MONOMER
STM4097,MONOMER
STM4098,MONOMER
STM4099,MONOMER
STM4100,MONOMER
STM4101,MONOMER
STM4102,MONOMER
STM4103,MONOMER
STM4104,MONOMER
STM4105,MONOMER
STM4106,MONOMER
STM4107,MONOMER
STM4108,MONOMER
STM4109,MONOMER
STM4110,MONOMER
STM4112,MONOMER
STM4113,MONOMER
STM4114,MONOMER
STM4115,MONOMER
STM4116,MONOMER
STM4117,MONOMER
STM4118,MONOMER
STM4119,MONOMER
STM4120,MONOMER
STM4121,MONOMER
STM4122,MONOMER
STM4123,MONOMER
STM4125,MONOMER
STM4126,MONOMER
STM4127,MONOMER
STM4128,MONOMER
STM4129,MONOMER
STM4130,MONOMER
STM4131,MONOMER
STM4132,rRNA
STM4133,tRNA
STM4134,tRNA
STM4135,rRNA
STM4136,rRNA
STM4137,MONOMER
STM4138,MONOMER
STM4139,MONOMER
STM4141,MONOMER
STM4142,tRNA
STM4143,tRNA
STM4144,tRNA
STM4145,tRNA
STM4146,MONOMER
STM4147,MONOMER
STM4148,MONOMER
STM4149,MONOMER
STM4150,MONOMER
STM4151,MONOMER
STM4152,MONOMER
STM4153,MONOMER
STM4154,MONOMER
STM4155,MONOMER
STM4156,MONOMER
STM4157,MONOMER
STM4158,MONOMER
STM4159,MONOMER
STM4160,MONOMER
STM4161,MONOMER
STM4162,MONOMER
STM4163,MONOMER
STM4164,MONOMER
STM4165,MONOMER
STM4166,MONOMER
STM4167,MONOMER
STM4168,MONOMER
STM4169,MONOMER
STM4170,MONOMER
STM4171,MONOMER
STM4172,MONOMER
STM4173,MONOMER
STM4174,MONOMER
STM4175,MONOMER
STM4176,MONOMER
STM4177,rRNA
STM4178,tRNA
STM4179,rRNA
STM4180,rRNA
STM4181,MONOMER
STM4182,MONOMER
STM4183,MONOMER
STM4184,MONOMER
STM4185,MONOMER
STM4186,MONOMER
STM4187,MONOMER
STM4188,MONOMER
STM4189,MONOMER
STM4190,MONOMER
STM4191,MONOMER
STM4192,MONOMER
STM4193,MONOMER
STM4194,MONOMER
STM4195,MONOMER
STM4196,MONOMER
STM4197,MONOMER
STM4198,MONOMER
STM4199,MONOMER
STM4200,MONOMER
STM4201,MONOMER
STM4202,MONOMER
STM4203,MONOMER
STM4204,MONOMER
STM4205,MONOMER
STM4206,MONOMER
STM4207,MONOMER
STM4208,MONOMER
STM4209,MONOMER
STM4210,MONOMER
STM4211,MONOMER
STM4212,MONOMER
STM4213,MONOMER
STM4214,MONOMER
STM4215,MONOMER
STM4216,MONOMER
STM4217,MONOMER
STM4218,MONOMER
STM4219,MONOMER
STM4220,MONOMER
STM4221,MONOMER
STM4222,MONOMER
STM4223,MONOMER
STM4224,MONOMER
STM4225,MONOMER
STM4226,MONOMER
STM4227,MONOMER
STM4228,MONOMER
STM4229,MONOMER
STM4230,MONOMER
STM4231,MONOMER
STM4232,MONOMER
STM4233,MONOMER
STM4234,MONOMER
STM4235,MONOMER
STM4236,MONOMER
STM4237,MONOMER
STM4238,MONOMER
STM4239,MONOMER
STM4240,MONOMER
STM4241,MONOMER
STM4242,MONOMER
STM4243,MONOMER
STM4244,MONOMER
STM4245,MONOMER
STM4246,MONOMER
STM4247,MONOMER
STM4248,MONOMER
STM4249,MONOMER
STM4250,MONOMER
STM4251,MONOMER
STM4252,MONOMER
STM4253,MONOMER
STM4254,MONOMER
STM4255,MONOMER
STM4256,MONOMER
STM4257,MONOMER
STM4258,MONOMER
STM4259,MONOMER
STM4260,MONOMER
STM4261,MONOMER
STM4262,MONOMER
STM4263,MONOMER
STM4264,MONOMER
STM4265,MONOMER
STM4266,MONOMER
STM4267,MONOMER
STM4268,MONOMER
STM4269,MONOMER
STM4270,MONOMER
STM4271,MONOMER
STM4272,MONOMER
STM4273,MONOMER
STM4274,MONOMER
STM4275,MONOMER
STM4276,MONOMER
STM4277,MONOMER
STM4278,MONOMER
STM4279,MONOMER
STM4280,MONOMER
STM4281,MONOMER
STM4282,MONOMER
STM4283,MONOMER
STM4284,MONOMER
STM4285,MONOMER
STM4286,MONOMER
STM4287,MONOMER
STM4288,MONOMER
STM4289,MONOMER
STM4290,MONOMER
STM4291,MONOMER
STM4292,MONOMER
STM4293,MONOMER
STM4294,MONOMER
STM4295,MONOMER
STM4296,MONOMER
STM4297,MONOMER
STM4298,MONOMER
STM4299,MONOMER
STM4300,MONOMER
STM4301,MONOMER
STM4302,MONOMER
STM4303,MONOMER
STM4304,MONOMER
STM4305,MONOMER
STM4306,MONOMER
STM4307,MONOMER
STM4308,MONOMER
STM4309,MONOMER
STM4310,MONOMER
STM4311,MONOMER
STM4312,MONOMER
STM4313,MONOMER
STM4314,MONOMER
STM4315,MONOMER
STM4316,MONOMER
STM4317,MONOMER
STM4318,MONOMER
STM4319,MONOMER
STM4319a,MONOMER
STM4320,MONOMER
STM4321,tRNA
STM4322,MONOMER
STM4323,MONOMER
STM4324,MONOMER
STM4325,MONOMER
STM4326,MONOMER
STM4327,MONOMER
STM4328,MONOMER
STM4329,MONOMER
STM4330,MONOMER
STM4331,MONOMER
STM4332,MONOMER
STM4333,MONOMER
STM4334,MONOMER
STM4335,MONOMER
STM4336,MONOMER
STM4337,MONOMER
STM4338,MONOMER
STM4339,MONOMER
STM4340,MONOMER
STM4341,MONOMER
STM4342,MONOMER
STM4343,MONOMER
STM4344,MONOMER
STM4345,MONOMER
STM4346,MONOMER
STM4347,MONOMER
STM4348,MONOMER
STM4349,MONOMER
STM4350,MONOMER
STM4351,MONOMER
STM4352,tRNA
STM4353,tRNA
STM4354,tRNA
STM4355,MONOMER
STM4356,MONOMER
STM4357,MONOMER
STM4358,MONOMER
STM4359,MONOMER
STM4360,MONOMER
STM4361,MONOMER
STM4362,MONOMER
STM4363,MONOMER
STM4364,MONOMER
STM4365,MONOMER
STM4366,MONOMER
STM4367,MONOMER
STM4368,MONOMER
STM4369,MONOMER
STM4370,MONOMER
STM4371,MONOMER
STM4372,MONOMER
STM4373,MONOMER
STM4374,MONOMER
STM4375,MONOMER
STM4376,MONOMER
STM4377,MONOMER
STM4378,MONOMER
STM4379,MONOMER
STM4380,MONOMER
STM4381,MONOMER
STM4382,MONOMER
STM4383,MONOMER
STM4384,MONOMER
STM4385,MONOMER
STM4386,MONOMER
STM4387,MONOMER
STM4388,MONOMER
STM4389,MONOMER
STM4390,MONOMER
STM4391,MONOMER
STM4392,MONOMER
STM4393,MONOMER
STM4394,MONOMER
STM4395,MONOMER
STM4396,MONOMER
STM4397,MONOMER
STM4398,MONOMER
STM4399,MONOMER
STM4400,MONOMER
STM4401,MONOMER
STM4402,MONOMER
STM4403,MONOMER
STM4404,MONOMER
STM4405,MONOMER
STM4406,MONOMER
STM4407,MONOMER
STM4408,MONOMER
STM4409,MONOMER
STM4410,MONOMER
STM4411,MONOMER
STM4412,MONOMER
STM4413,MONOMER
STM4414,MONOMER
STM4415,MONOMER
STM4416,MONOMER
STM4417,MONOMER
STM4418,MONOMER
STM4419,MONOMER
STM4420,MONOMER
STM4421,MONOMER
STM4422,MONOMER
STM4423,MONOMER
STM4424,MONOMER
STM4425,MONOMER
STM4426,MONOMER
STM4427,MONOMER
STM4428,MONOMER
STM4429,MONOMER
STM4430,MONOMER
STM4431,MONOMER
STM4432,MONOMER
STM4433,MONOMER
STM4434,MONOMER
STM4435,MONOMER
STM4436,MONOMER
STM4437,MONOMER
STM4438,MONOMER
STM4439,MONOMER
STM4440,MONOMER
STM4441,MONOMER
STM4442,MONOMER
STM4443,MONOMER
STM4444,MONOMER
STM4445,MONOMER
STM4446,MONOMER
STM4447,MONOMER
STM4448,MONOMER
STM4449,MONOMER
STM4450,MONOMER
STM4451,MONOMER
STM4452,MONOMER
STM4453,MONOMER
STM4455,MONOMER
STM4456,MONOMER
STM4457,MONOMER
STM4458,MONOMER
STM4459,MONOMER
STM4460,MONOMER
STM4461,MONOMER
STM4462,MONOMER
STM4463,MONOMER
STM4464,MONOMER
STM4465,MONOMER
STM4466,MONOMER
STM4467,MONOMER
STM4468,MONOMER
STM4469,MONOMER
STM4470,MONOMER
STM4471,MONOMER
STM4472,MONOMER
STM4473,MONOMER
STM4474,MONOMER
STM4475,MONOMER
STM4476,MONOMER
STM4477,MONOMER
STM4478,MONOMER
STM4479,MONOMER
STM4480,MONOMER
STM4481,MONOMER
STM4482,MONOMER
STM4483,MONOMER
STM4484,MONOMER
STM4485,MONOMER
STM4486,MONOMER
STM4487,tRNA
STM4488,MONOMER
STM4489,MONOMER
STM4490,MONOMER
STM4491,MONOMER
STM4492,MONOMER
STM4493,MONOMER
STM4494,MONOMER
STM4495,MONOMER
STM4496,MONOMER
STM4497,MONOMER
STM4498,MONOMER
STM4499,MONOMER
STM4500,MONOMER
STM4501,MONOMER
STM4502,MONOMER
STM4503,MONOMER
STM4504,MONOMER
STM4505,MONOMER
STM4506,MONOMER
STM4507,MONOMER
STM4508,MONOMER
STM4509,MONOMER
STM4510,MONOMER
STM4511,MONOMER
STM4512,MONOMER
STM4513,MONOMER
STM4514,MONOMER
STM4515,MONOMER
STM4516,MONOMER
STM4517,MONOMER
STM4518,MONOMER
STM4519,MONOMER
STM4520,MONOMER
STM4521,MONOMER
STM4522,MONOMER
STM4523,MONOMER
STM4524,MONOMER
STM4525,MONOMER
STM4526,MONOMER
STM4527,MONOMER
STM4528,MONOMER
STM4529,MONOMER
STM4530,MONOMER
STM4531,MONOMER
STM4532,MONOMER
STM4533,MONOMER
STM4534,MONOMER
STM4535,MONOMER
STM4536,MONOMER
STM4537,MONOMER
STM4538,MONOMER
STM4539,MONOMER
STM4540,MONOMER
STM4541,MONOMER
STM4542,MONOMER
STM4543,MONOMER
STM4544,MONOMER
STM4545,MONOMER
STM4546,MONOMER
STM4547,MONOMER
STM4548,MONOMER
STM4549,MONOMER
STM4550,MONOMER
STM4551,MONOMER
STM4552,MONOMER
STM4553,tRNA
STM4554,tRNA
STM4555,tRNA
STM4556,MONOMER
STM4557,MONOMER
STM4558,MONOMER
STM4559,MONOMER
STM4560,MONOMER
STM4561,MONOMER
STM4562,MONOMER
STM4563,MONOMER
STM4564,MONOMER
STM4565,MONOMER
STM4566,MONOMER
STM4567,MONOMER
STM4568,MONOMER
STM4569,MONOMER
STM4570,MONOMER
STM4571,MONOMER
STM4572,MONOMER
STM4573,MONOMER
STM4574,MONOMER
STM4575,MONOMER
STM4576,MONOMER
STM4577,MONOMER
STM4578,MONOMER
STM4579,MONOMER
STM4580,MONOMER
STM4581,MONOMER
STM4582,MONOMER
STM4583,MONOMER
STM4584,MONOMER
STM4585,MONOMER
STM4586,MONOMER
STM4587,MONOMER
STM4588,MONOMER
STM4589,MONOMER
STM4590,MONOMER
STM4591,MONOMER
STM4592,MONOMER
STM4593,MONOMER
STM4594,MONOMER
STM4595,MONOMER
STM4596,MONOMER
STM4597,MONOMER
STM4598,MONOMER
STM4599,MONOMER
STM4600,MONOMER
