Gene Name	Left-End-Position	Right-End-Position	Product	Accession-1
SYNPCC7942_0576	557200	558060	SYNPCC7942_0576-MONOMER	SYNPCC7942_RS02935
SYNPCC7942_1635	1702823	1704469	SYNPCC7942_1635-MONOMER	SYNPCC7942_RS08340
SYNPCC7942_1045	1057543	1059114	SYNPCC7942_1045-MONOMER	SYNPCC7942_RS05360
SYNPCC7942_2201	2281327	2282547	SYNPCC7942_2201-MONOMER	SYNPCC7942_RS11185
SYNPCC7942_0542	525360	526253	SYNPCC7942_0542-MONOMER	SYNPCC7942_RS02760
SYNPCC7942_1609	1675456	1678869	SYNPCC7942_1609-MONOMER	SYNPCC7942_RS08210
SYNPCC7942_1014	1025629	1028415	SYNPCC7942_1014-MONOMER	SYNPCC7942_RS05210
SYNPCC7942_2168	2248681	2251065	SYNPCC7942_2168-MONOMER	SYNPCC7942_RS11020
SYNPCC7942_0511	496602	497579	SYNPCC7942_0511-MONOMER	SYNPCC7942_RS02595
SYNPCC7942_1586	1651359	1652669	SYNPCC7942_1586-MONOMER	SYNPCC7942_RS08100
SYNPCC7942_0990	997912	998454	SYNPCC7942_0990-MONOMER	SYNPCC7942_RS05085
SYNPCC7942_2132	2211549	2212967	SYNPCC7942_2132-MONOMER	SYNPCC7942_RS10815
SYNPCC7942_0482	467004	468773	SYNPCC7942_0482-MONOMER	SYNPCC7942_RS02455
SYNPCC7942_1563	1621096	1621512	SYNPCC7942_1563-MONOMER	SYNPCC7942_RS07980
SYNPCC7942_0965	972388	973350	SYNPCC7942_0965-MONOMER	SYNPCC7942_RS04960
SYNPCC7942_2109	2189141	2190916	SYNPCC7942_2109-MONOMER	SYNPCC7942_RS10690
SYNPCC7942_0458	446215	447051	SYNPCC7942_0458-MONOMER	SYNPCC7942_RS02335
SYNPCC7942_1535	1595486	1595944	SYNPCC7942_1535-MONOMER	SYNPCC7942_RS07845
SYNPCC7942_0943	950237	951505	SYNPCC7942_0943-MONOMER	SYNPCC7942_RS04850
SYNPCC7942_2089	2168671	2169585	SYNPCC7942_2089-MONOMER	SYNPCC7942_RS10590
SYNPCC7942_0437	427463	428029	SYNPCC7942_0437-MONOMER	SYNPCC7942_RS02240
SYNPCC7942_1516	1566324	1566971	SYNPCC7942_1516-MONOMER	SYNPCC7942_RS07750
SYNPCC7942_0922	927391	928293	SYNPCC7942_0922-MONOMER	SYNPCC7942_RS04745
SYNPCC7942_2069	2145109	2146341	SYNPCC7942_2069-MONOMER	SYNPCC7942_RS10490
SYNPCC7942_0400	394579	395181	SYNPCC7942_0400-MONOMER	SYNPCC7942_RS02040
SYNPCC7942_1490	1540818	1542809	SYNPCC7942_1490-MONOMER	SYNPCC7942_RS07615
SYNPCC7942_B2644	38521	39228	SYNPCC7942_B2644-MONOMER	SYNPCC7942_RS13550
SYNPCC7942_0890	896748	901358	SYNPCC7942_0890-MONOMER	SYNPCC7942_RS04585
SYNPCC7942_2045	2114134	2117721	SYNPCC7942_2045-MONOMER	SYNPCC7942_RS10375
SYNPCC7942_1465	1518994	1519449	SYNPCC7942_1465-MONOMER	SYNPCC7942_RS07495
SYNPCC7942_2607	2690206	2691003	SYNPCC7942_2607-MONOMER	SYNPCC7942_RS13280
SYNPCC7942_0858	855893	860113	SYNPCC7942_0858-MONOMER	SYNPCC7942_RS04425
SYNPCC7942_2012	2081506	2082729	SYNPCC7942_2012-MONOMER	SYNPCC7942_RS10205
SYNPCC7942_0338	333517	333834	SYNPCC7942_0338-MONOMER	SYNPCC7942_RS01720
SYNPCC7942_1441	1495174	1496151	SYNPCC7942_1441-MONOMER	SYNPCC7942_RS07370
SYNPCC7942_2580	2664460	2666709	SYNPCC7942_2580-MONOMER	SYNPCC7942_RS13135
SYNPCC7942_0827	821757	822803	SYNPCC7942_0827-MONOMER	SYNPCC7942_RS04275
SYNPCC7942_1986	2056331	2057653	SYNPCC7942_1986-MONOMER	SYNPCC7942_RS10070
SYNPCC7942_0320	317010	318008	SYNPCC7942_0320-MONOMER	SYNPCC7942_RS01630
SYNPCC7942_1420	1473509	1474909	SYNPCC7942_1420-MONOMER	SYNPCC7942_RS07265
SYNPCC7942_2559	2637730	2638188	SYNPCC7942_2559-MONOMER	SYNPCC7942_RS13005
SYNPCC7942_0799	792810	794390	SYNPCC7942_0799-MONOMER	SYNPCC7942_RS04135
SYNPCC7942_1965	2035730	2037379	SYNPCC7942_1965-MONOMER	SYNPCC7942_RS09970
SYNPCC7942_0295	291417	292604	SYNPCC7942_0295-MONOMER	SYNPCC7942_RS01505
SYNPCC7942_1392	1437916	1441983	SYNPCC7942_1392-MONOMER	SYNPCC7942_RS07125
SYNPCC7942_2536	2619093	2619626	SYNPCC7942_2536-MONOMER	SYNPCC7942_RS12875
SYNPCC7942_0774	766216	767103	SYNPCC7942_0774-MONOMER	SYNPCC7942_RS04015
SYNPCC7942_1937	2010387	2011127	SYNPCC7942_1937-MONOMER	SYNPCC7942_RS09830
SYNPCC7942_0273	268662	269291	SYNPCC7942_0273-MONOMER	SYNPCC7942_RS01390
SYNPCC7942_1369	1407202	1407837	SYNPCC7942_1369-MONOMER	SYNPCC7942_RS07005
SYNPCC7942_2512	2590765	2592123	SYNPCC7942_2512-MONOMER	SYNPCC7942_RS12745
SYNPCC7942_0717	713127	713651	SYNPCC7942_0717-MONOMER	SYNPCC7942_RS03695
SYNPCC7942_1912	1988931	1989605	SYNPCC7942_1912-MONOMER	SYNPCC7942_RS09700
SYNPCC7942_0249	245851	246636	SYNPCC7942_0249-MONOMER	SYNPCC7942_RS01270
SYNPCC7942_1907	1983417	1984493	SYNPCC7942_1907-MONOMER	SYNPCC7942_RS09670
SYNPCC7942_0246	242421	243500	SYNPCC7942_0246-MONOMER	SYNPCC7942_RS01255
SYNPCC7942_1337	1368411	1372715	SYNPCC7942_1337-MONOMER	SYNPCC7942_RS06835
SYNPCC7942_2479	2560375	2560941	SYNPCC7942_2479-MONOMER	
SYNPCC7942_0683	676942	677967	SYNPCC7942_0683-MONOMER	SYNPCC7942_RS03500
SYNPCC7942_1883	1955407	1956126	SYNPCC7942_1883-MONOMER	SYNPCC7942_RS09550
SYNPCC7942_0216	217948	218964	SYNPCC7942_0216-MONOMER	SYNPCC7942_RS01095
SYNPCC7942_1313	1340634	1342433	SYNPCC7942_1313-MONOMER	SYNPCC7942_RS06715
SYNPCC7942_2453	2530879	2531958	SYNPCC7942_2453-MONOMER	SYNPCC7942_RS12465
SYNPCC7942_0656	651274	652659	SYNPCC7942_0656-MONOMER	SYNPCC7942_RS03360
SYNPCC7942_1858	1926893	1927609	SYNPCC7942_1858-MONOMER	SYNPCC7942_RS09425
SYNPCC7942_0189	187531	189258	SYNPCC7942_0189-MONOMER	SYNPCC7942_RS00960
SYNPCC7942_1290	1313290	1313460	SYNPCC7942_1290-MONOMER	
SYNPCC7942_2436	2508849	2509445	SYNPCC7942_2436-MONOMER	SYNPCC7942_RS12375
SYNPCC7942_1831	1899856	1901019	SYNPCC7942_1831-MONOMER	SYNPCC7942_RS09290
SYNPCC7942_0158	159996	161171	SYNPCC7942_0158-MONOMER	SYNPCC7942_RS00800
SYNPCC7942_1264	1287939	1289582	SYNPCC7942_1264-MONOMER	SYNPCC7942_RS06475
SYNPCC7942_2409	2481471	2482805	SYNPCC7942_2409-MONOMER	SYNPCC7942_RS12245
SYNPCC7942_0127	126390	127058	NTCA	SYNPCC7942_RS00645
SYNPCC7942_1242	1266128	1267057	SYNPCC7942_1242-MONOMER	SYNPCC7942_RS06365
SYNPCC7942_2379	2446568	2447359	SYNPCC7942_2379-MONOMER	SYNPCC7942_RS12090
SYNPCC7942_1816	1888444	1891377	SYNPCC7942_1816-MONOMER	SYNPCC7942_RS09220
SYNPCC7942_0105	104653	106377	SYNPCC7942_0105-MONOMER	SYNPCC7942_RS00535
SYNPCC7942_2353	2420404	2421105	SYNPCC7942_2353-MONOMER	SYNPCC7942_RS11955
SYNPCC7942_1793	1864440	1864763	SYNPCC7942_1793-MONOMER	SYNPCC7942_RS09110
SYNPCC7942_0079	77138	77584	SYNPCC7942_0079-MONOMER	SYNPCC7942_RS00390
SYNPCC7942_1201	1229078	1230508	SYNPCC7942_1201-MONOMER	SYNPCC7942_RS06150
SYNPCC7942_2331	2398625	2399272	SYNPCC7942_2331-MONOMER	SYNPCC7942_RS11850
SYNPCC7942_1763	1831028	1831846	SYNPCC7942_1763-MONOMER	SYNPCC7942_RS08960
SYNPCC7942_0051	52606	54507	SYNPCC7942_0051-MONOMER	SYNPCC7942_RS00255
SYNPCC7942_1178	1210031	1211080	SYNPCC7942_1178-MONOMER	SYNPCC7942_RS06035
SYNPCC7942_2310	2377778	2379247	SYNPCC7942_2310-MONOMER	SYNPCC7942_RS11740
SYNPCC7942_1735	1804805	1806244	SYNPCC7942_1735-MONOMER	SYNPCC7942_RS08830
SYNPCC7942_0026	27082	28059	SYNPCC7942_0026-MONOMER	SYNPCC7942_RS00135
SYNPCC7942_1142	1166949	1168526	SYNPCC7942_1142-MONOMER	SYNPCC7942_RS05845
SYNPCC7942_2284	2353861	2354772	SYNPCC7942_2284-MONOMER	SYNPCC7942_RS11610
SYNPCC7942_1713	1781317	1782219	SYNPCC7942_1713-MONOMER	SYNPCC7942_RS08715
G490-6	46172	21	MONOMER490-2	
SYNPCC7942_1116	1132968	1134176	SYNPCC7942_1116-MONOMER	SYNPCC7942_RS05720
SYNPCC7942_2252	2318927	2321980	SYNPCC7942_2252-MONOMER	SYNPCC7942_RS11450
SYNPCC7942_0622	611915	613912	SYNPCC7942_0622-MONOMER	SYNPCC7942_RS03190
SYNPCC7942_1687	1754047	1754913	SYNPCC7942_1687-MONOMER	SYNPCC7942_RS08595
SYNPCC7942_1093	1110644	1111780	SYNPCC7942_1093-MONOMER	SYNPCC7942_RS05610
SYNPCC7942_2230	2297905	2298207	SYNPCC7942_2230-MONOMER	SYNPCC7942_RS11325
SYNPCC7942_0596	583496	584428	SYNPCC7942_0596-MONOMER	SYNPCC7942_RS03055
SYNPCC7942_1659	1729384	1730031	SYNPCC7942_1659-MONOMER	SYNPCC7942_RS08460
SYNPCC7942_1060	1070025	1072052	SYNPCC7942_1060-MONOMER	SYNPCC7942_RS05435
SYNPCC7942_2214	2289522	2290841	SYNPCC7942_2214-MONOMER	SYNPCC7942_RS11245
SYNPCC7942_0569	550718	551653	SYNPCC7942_0569-MONOMER	SYNPCC7942_RS02895
SYNPCC7942_1625	1693698	1694921	SYNPCC7942_1625-MONOMER	SYNPCC7942_RS08290
SYNPCC7942_1037	1051311	1053254	SYNPCC7942_1037-MONOMER	SYNPCC7942_RS05325
SYNPCC7942_2195	2272975	2274900	SYNPCC7942_2195-MONOMER	SYNPCC7942_RS11150
SYNPCC7942_0536	519792	520034	SYNPCC7942_0536-MONOMER	SYNPCC7942_RS02725
SYNPCC7942_1606	1671451	1672011	SYNPCC7942_1606-MONOMER	SYNPCC7942_RS08195
SYNPCC7942_1010	1021969	1022700	SYNPCC7942_1010-MONOMER	SYNPCC7942_RS05185
SYNPCC7942_2158	2241120	2241629	SYNPCC7942_2158-MONOMER	SYNPCC7942_RS10965
SYNPCC7942_0507	493736	494284	SYNPCC7942_0507-MONOMER	SYNPCC7942_RS02575
SYNPCC7942_1581	1645142	1646821	SYNPCC7942_1581-MONOMER	SYNPCC7942_RS08075
SYNPCC7942_0986	995080	996231	SYNPCC7942_0986-MONOMER	SYNPCC7942_RS05065
SYNPCC7942_2128	2207506	2208081	SYNPCC7942_2128-MONOMER	SYNPCC7942_RS10790
SYNPCC7942_0479	461935	463749	SYNPCC7942_0479-MONOMER	SYNPCC7942_RS02440
SYNPCC7942_1554	1611260	1611853	SYNPCC7942_1554-MONOMER	SYNPCC7942_RS07925
SYNPCC7942_0961	968937	969950	SYNPCC7942_0961-MONOMER	SYNPCC7942_RS04940
SYNPCC7942_2105	2185191	2186060	SYNPCC7942_2105-MONOMER	SYNPCC7942_RS10670
SYNPCC7942_0454	443217	443972	SYNPCC7942_0454-MONOMER	SYNPCC7942_RS02320
SYNPCC7942_1531	1590799	1591614	SYNPCC7942_1531-MONOMER	SYNPCC7942_RS07825
SYNPCC7942_0940	945289	945639	SYNPCC7942_0940-MONOMER	SYNPCC7942_RS04835
SYNPCC7942_2084	2164651	2165670	SYNPCC7942_2084-MONOMER	SYNPCC7942_RS10565
SYNPCC7942_0428	416982	418610	SYNPCC7942_0428-MONOMER	SYNPCC7942_RS02185
SYNPCC7942_1513	1563532	1564740	SYNPCC7942_1513-MONOMER	SYNPCC7942_RS07735
SYNPCC7942_0915	922388	922837	SYNPCC7942_0915-MONOMER	SYNPCC7942_RS04705
SYNPCC7942_2064	2140803	2141804	SYNPCC7942_2064-MONOMER	SYNPCC7942_RS10470
SYNPCC7942_0394	387354	388220	SYNPCC7942_0394-MONOMER	SYNPCC7942_RS02010
SYNPCC7942_1487	1536986	1537594	SYNPCC7942_1487-MONOMER	SYNPCC7942_RS07600
SYNPCC7942_B2637	1318	1929	SYNPCC7942_B2637-MONOMER	SYNPCC7942_RS13345
SYNPCC7942_0886	893112	893582	SYNPCC7942_0886-MONOMER	SYNPCC7942_RS04565
SYNPCC7942_2040	2109423	2110133	SYNPCC7942_2040-MONOMER	SYNPCC7942_RS10350
SYNPCC7942_0357	349875	351278	SYNPCC7942_0357-MONOMER	SYNPCC7942_RS01820
SYNPCC7942_1462	1514071	1515141	SYNPCC7942_1462-MONOMER	SYNPCC7942_RS07480
SYNPCC7942_2603	2685051	2686676	SYNPCC7942_2603-MONOMER	SYNPCC7942_RS13260
SYNPCC7942_0855	853629	854882	SYNPCC7942_0855-MONOMER	SYNPCC7942_RS04410
SYNPCC7942_2007	2075281	2075781	SYNPCC7942_2007-MONOMER	SYNPCC7942_RS10180
SYNPCC7942_0335	330289	330831	SYNPCC7942_0335-MONOMER	SYNPCC7942_RS01705
SYNPCC7942_1438	1491796	1492290	SYNPCC7942_1438-MONOMER	SYNPCC7942_RS07355
SYNPCC7942_2575	2654163	2655104	SYNPCC7942_2575-MONOMER	SYNPCC7942_RS13085
SYNPCC7942_0819	813221	813886	SYNPCC7942_0819-MONOMER	SYNPCC7942_RS04235
SYNPCC7942_1982	2052499	2052831	SYNPCC7942_1982-MONOMER	SYNPCC7942_RS10050
SYNPCC7942_0314	312403	313032	SYNPCC7942_0314-MONOMER	SYNPCC7942_RS01600
SYNPCC7942_1415	1466530	1468095	SYNPCC7942_1415-MONOMER	SYNPCC7942_RS07240
SYNPCC7942_2556	2635096	2635650	SYNPCC7942_2556-MONOMER	SYNPCC7942_RS12990
SYNPCC7942_0792	787255	788490	SYNPCC7942_0792-MONOMER	SYNPCC7942_RS04100
SYNPCC7942_1962	2033449	2033571	SYNPCC7942_1962-MONOMER	SYNPCC7942_RS09955
SYNPCC7942_0290	287003	288139	SYNPCC7942_0290-MONOMER	SYNPCC7942_RS01475
SYNPCC7942_1389	1434538	1435620	SYNPCC7942_1389-MONOMER	SYNPCC7942_RS07110
SYNPCC7942_2531	2612241	2612906	SYNPCC7942_2531-MONOMER	SYNPCC7942_RS12850
SYNPCC7942_0764	757356	757595	SYNPCC7942_0764-MONOMER	SYNPCC7942_RS03960
SYNPCC7942_1933	2006589	2007635	SYNPCC7942_1933-MONOMER	SYNPCC7942_RS09810
SYNPCC7942_0270	265975	267168	SYNPCC7942_0270-MONOMER	SYNPCC7942_RS01375
SYNPCC7942_1365	1403362	1404060	SYNPCC7942_1365-MONOMER	SYNPCC7942_RS06985
SYNPCC7942_2508	2588028	2589224	SYNPCC7942_2508-MONOMER	SYNPCC7942_RS12725
SYNPCC7942_0713	706450	707673	SYNPCC7942_0713-MONOMER	SYNPCC7942_RS03655
SYNPCC7942_0707	697172	698641	SYNPCC7942_0707-MONOMER	SYNPCC7942_RS03625
SYNPCC7942_1902	1975932	1976978	SYNPCC7942_1902-MONOMER	SYNPCC7942_RS09645
SYNPCC7942_0243	238379	238522	SYNPCC7942_0243-MONOMER	SYNPCC7942_RS01240
SYNPCC7942_1333	1364091	1364786	SYNPCC7942_1333-MONOMER	SYNPCC7942_RS06815
SYNPCC7942_2473	2555003	2556391	SYNPCC7942_2473-MONOMER	SYNPCC7942_RS12570
SYNPCC7942_0679	673785	674108	SYNPCC7942_0679-MONOMER	SYNPCC7942_RS03480
SYNPCC7942_1879	1951649	1952587	SYNPCC7942_1879-MONOMER	SYNPCC7942_RS09530
SYNPCC7942_0209	211824	212450	SYNPCC7942_0209-MONOMER	SYNPCC7942_RS01060
SYNPCC7942_1309	1336073	1337005	SYNPCC7942_1309-MONOMER	SYNPCC7942_RS06695
SYNPCC7942_2450	2526976	2529291	SYNPCC7942_2450-MONOMER	SYNPCC7942_RS12450
SYNPCC7942_0653	648710	649441	SYNPCC7942_0653-MONOMER	SYNPCC7942_RS03345
SYNPCC7942_1855	1923883	1925253	SYNPCC7942_1855-MONOMER	SYNPCC7942_RS09410
SYNPCC7942_0185	182620	184146	SYNPCC7942_0185-MONOMER	SYNPCC7942_RS00940
SYNPCC7942_1286	1307304	1308515	SYNPCC7942_1286-MONOMER	
SYNPCC7942_2429	2500278	2500928	SYNPCC7942_2429-MONOMER	SYNPCC7942_RS12340
SYNPCC7942_1826	1896222	1897163	SYNPCC7942_1826-MONOMER	SYNPCC7942_RS09265
SYNPCC7942_0151	152527	154917	SYNPCC7942_0151-MONOMER	SYNPCC7942_RS00765
SYNPCC7942_1261	1284223	1285014	SYNPCC7942_1261-MONOMER	SYNPCC7942_RS06460
SYNPCC7942_2398	2472467	2472916	SYNPCC7942_2398-MONOMER	SYNPCC7942_RS12185
SYNPCC7942_0124	124070	124669	SYNPCC7942_0124-MONOMER	SYNPCC7942_RS00630
SYNPCC7942_1239	1261868	1263199	SYNPCC7942_1239-MONOMER	SYNPCC7942_RS06350
SYNPCC7942_2375	2442837	2443880	SYNPCC7942_2375-MONOMER	SYNPCC7942_RS12070
SYNPCC7942_1813	1884434	1886350	SYNPCC7942_1813-MONOMER	SYNPCC7942_RS09205
SYNPCC7942_0098	98302	100086	SYNPCC7942_0098-MONOMER	SYNPCC7942_RS00500
SYNPCC7942_1220	1242067	1242333	SYNPCC7942_1220-MONOMER	SYNPCC7942_RS06250
SYNPCC7942_2350	2417593	2418294	SYNPCC7942_2350-MONOMER	SYNPCC7942_RS11940
SYNPCC7942_1789	1860032	1861012	SYNPCC7942_1789-MONOMER	SYNPCC7942_RS09090
SYNPCC7942_0076	75091	75852	SYNPCC7942_0076-MONOMER	SYNPCC7942_RS00375
SYNPCC7942_1197	1224841	1225728	SYNPCC7942_1197-MONOMER	SYNPCC7942_RS06130
SYNPCC7942_2328	2394836	2395927	SYNPCC7942_2328-MONOMER	SYNPCC7942_RS11835
SYNPCC7942_1752	1821018	1821770	SYNPCC7942_1752-MONOMER	SYNPCC7942_RS08915
SYNPCC7942_0047	46515	48881	SYNPCC7942_0047-MONOMER	SYNPCC7942_RS00235
SYNPCC7942_1175	1209424	1209546	SYNPCC7942_1175-MONOMER	SYNPCC7942_RS06020
SYNPCC7942_2306	2374134	2374721	SYNPCC7942_2306-MONOMER	SYNPCC7942_RS11720
SYNPCC7942_1729	1800893	1802005	SYNPCC7942_1729-MONOMER	SYNPCC7942_RS08800
SYNPCC7942_0019	18615	20489	SYNPCC7942_0019-MONOMER	SYNPCC7942_RS00100
SYNPCC7942_1136	1158027	1160624	SYNPCC7942_1136-MONOMER	SYNPCC7942_RS05815
SYNPCC7942_2279	2347614	2349026	SYNPCC7942_2279-MONOMER	SYNPCC7942_RS11585
SYNPCC7942_1708	1776199	1778226	SYNPCC7942_1708-MONOMER	SYNPCC7942_RS08690
G490-3	33128	33388	MONOMER490-8	
SYNPCC7942_1111	1127864	1129447	SYNPCC7942_1111-MONOMER	SYNPCC7942_RS05695
SYNPCC7942_2248	2315452	2315727	SYNPCC7942_2248-MONOMER	SYNPCC7942_RS11420
SYNPCC7942_0615	605836	606180	SYNPCC7942_0615-MONOMER	SYNPCC7942_RS03155
SYNPCC7942_1684	1751336	1751956	SYNPCC7942_1684-MONOMER	SYNPCC7942_RS08580
SYNPCC7942_1086	1102104	1103168	SYNPCC7942_1086-MONOMER	SYNPCC7942_RS05575
SYNPCC7942_2227	2296333	2296686	SYNPCC7942_2227-MONOMER	SYNPCC7942_RS11310
SYNPCC7942_0590	578620	578967	SYNPCC7942_0590-MONOMER	SYNPCC7942_RS03025
SYNPCC7942_1652	1721792	1723432	SYNPCC7942_1652-MONOMER	SYNPCC7942_RS08425
SYNPCC7942_1056	1066706	1067488	SYNPCC7942_1056-MONOMER	SYNPCC7942_RS05415
SYNPCC7942_2211	2288243	2288620	SYNPCC7942_2211-MONOMER	SYNPCC7942_RS11235
SYNPCC7942_0565	546588	547250	SYNPCC7942_0565-MONOMER	SYNPCC7942_RS02875
SYNPCC7942_1621	1687584	1689152	SYNPCC7942_1621-MONOMER	SYNPCC7942_RS08270
SYNPCC7942_1030	1044888	1046009	SYNPCC7942_1030-MONOMER	SYNPCC7942_RS05290
SYNPCC7942_2190	2267935	2268357	SYNPCC7942_2190-MONOMER	SYNPCC7942_RS11125
SYNPCC7942_0531	515313	516176	SYNPCC7942_0531-MONOMER	SYNPCC7942_RS02700
SYNPCC7942_1600	1666188	1667030	SYNPCC7942_1600-MONOMER	SYNPCC7942_RS08170
SYNPCC7942_1007	1018904	1020295	SYNPCC7942_1007-MONOMER	SYNPCC7942_RS05170
SYNPCC7942_2150	2232979	2234022	SYNPCC7942_2150-MONOMER	SYNPCC7942_RS10925
SYNPCC7942_0504	490382	491698	SYNPCC7942_0504-MONOMER	SYNPCC7942_RS02560
SYNPCC7942_1577	1640261	1642033	SYNPCC7942_1577-MONOMER	SYNPCC7942_RS08055
SYNPCC7942_0978	986415	987626	SYNPCC7942_0978-MONOMER	SYNPCC7942_RS05020
SYNPCC7942_2123	2203801	2204847	SYNPCC7942_2123-MONOMER	SYNPCC7942_RS10765
SYNPCC7942_0475	460449	460544	SYNPCC7942_0475-MONOMER	SYNPCC7942_RS02420
SYNPCC7942_1550	1606746	1608002	SYNPCC7942_1550-MONOMER	SYNPCC7942_RS07905
SYNPCC7942_0958	965726	966355	SYNPCC7942_0958-MONOMER	SYNPCC7942_RS04925
SYNPCC7942_2101	2182941	2183825	SYNPCC7942_2101-MONOMER	SYNPCC7942_RS10650
SYNPCC7942_0450	440050	440295	SYNPCC7942_0450-MONOMER	SYNPCC7942_RS02300
SYNPCC7942_1527	1586243	1588759	SYNPCC7942_1527-MONOMER	SYNPCC7942_RS07805
SYNPCC7942_0936	942843	943388	SYNPCC7942_0936-MONOMER	SYNPCC7942_RS04815
SYNPCC7942_2081	2160557	2161507	SYNPCC7942_2081-MONOMER	SYNPCC7942_RS10550
SYNPCC7942_0424	413873	414955	SYNPCC7942_0424-MONOMER	SYNPCC7942_RS02165
SYNPCC7942_1509	1559329	1560402	SYNPCC7942_1509-MONOMER	SYNPCC7942_RS07715
SYNPCC7942_0912	919325	921283	MONOMER490-6 // SYNPCC7942_0912-MONOMER	SYNPCC7942_RS04690
SYNPCC7942_2060	2137504	2138169	SYNPCC7942_2060-MONOMER	SYNPCC7942_RS10450
SYNPCC7942_0388	380870	381991	SYNPCC7942_0388-MONOMER	SYNPCC7942_RS01980
SYNPCC7942_1481	1531745	1532398	SYNPCC7942_1481-MONOMER	SYNPCC7942_RS07570
SYNPCC7942_B2628	18745	19557	SYNPCC7942_B2628-MONOMER	SYNPCC7942_RS13445
SYNPCC7942_0883	889306	889623	SYNPCC7942_0883-MONOMER	SYNPCC7942_RS04550
SYNPCC7942_2030	2099548	2100300	SYNPCC7942_2030-MONOMER	SYNPCC7942_RS10300
SYNPCC7942_0354	346832	348460	SYNPCC7942_0354-MONOMER	SYNPCC7942_RS01800
SYNPCC7942_1456	1509455	1510336	SYNPCC7942_1456-MONOMER	SYNPCC7942_RS07450
SYNPCC7942_2600	2681983	2682813	SYNPCC7942_2600-MONOMER	SYNPCC7942_RS13245
SYNPCC7942_0848	842336	845347	SYNPCC7942_0848-MONOMER	SYNPCC7942_RS04380
SYNPCC7942_2001	2070348	2071166	SYNPCC7942_2001-MONOMER	SYNPCC7942_RS10145
SYNPCC7942_0332	328854	329099	SYNPCC7942_0332-MONOMER	SYNPCC7942_RS01690
SYNPCC7942_1432	1485025	1486710	SYNPCC7942_1432-MONOMER	SYNPCC7942_RS07325
SYNPCC7942_2571	2650102	2651979	SYNPCC7942_2571-MONOMER	SYNPCC7942_RS13065
SYNPCC7942_0816	810181	812226	SYNPCC7942_0816-MONOMER	SYNPCC7942_RS04220
SYNPCC7942_1978	2049645	2049980	SYNPCC7942_1978-MONOMER	SYNPCC7942_RS10030
SYNPCC7942_0310	309473	310417	SYNPCC7942_0310-MONOMER	SYNPCC7942_RS01580
SYNPCC7942_1409	1460847	1461869	SYNPCC7942_1409-MONOMER	SYNPCC7942_RS07210
SYNPCC7942_2552	2632134	2632862	SYNPCC7942_2552-MONOMER	SYNPCC7942_RS12970
SYNPCC7942_0788	783954	784748	SYNPCC7942_0788-MONOMER	SYNPCC7942_RS04080
SYNPCC7942_1957	2029234	2029671	SYNPCC7942_1957-MONOMER	SYNPCC7942_RS09930
SYNPCC7942_0285	281054	281395	SYNPCC7942_0285-MONOMER	SYNPCC7942_RS01450
SYNPCC7942_1383	1429798	1430310	SYNPCC7942_1383-MONOMER	SYNPCC7942_RS07080
SYNPCC7942_2526	2607529	2608878	SYNPCC7942_2526-MONOMER	SYNPCC7942_RS12825
SYNPCC7942_0753	747719	749161	SYNPCC7942_0753-MONOMER	SYNPCC7942_RS03900
SYNPCC7942_1927	2001982	2002824	SYNPCC7942_1927-MONOMER	SYNPCC7942_RS09780
SYNPCC7942_0264	261617	262372	SYNPCC7942_0264-MONOMER	SYNPCC7942_RS01345
SYNPCC7942_1357	1391347	1396770	SYNPCC7942_1357-MONOMER	
SYNPCC7942_2503	2584495	2585460	SYNPCC7942_2503-MONOMER	SYNPCC7942_RS12700
SYNPCC7942_0703	694072	695280	SYNPCC7942_0703-MONOMER	SYNPCC7942_RS03605
SYNPCC7942_1898	1970822	1972228	SYNPCC7942_1898-MONOMER	SYNPCC7942_RS09625
SYNPCC7942_0239	234331	234669	SYNPCC7942_0239-MONOMER	SYNPCC7942_RS01215
SYNPCC7942_1325	1355787	1357151	SYNPCC7942_1325-MONOMER	SYNPCC7942_RS06775
SYNPCC7942_2468	2548622	2550526	SYNPCC7942_2468-MONOMER	SYNPCC7942_RS12545
SYNPCC7942_0674	669347	670300	SYNPCC7942_0674-MONOMER	SYNPCC7942_RS03450
SYNPCC7942_1873	1945396	1946076	SYNPCC7942_1873-MONOMER	SYNPCC7942_RS09500
SYNPCC7942_0205	206198	207214	SYNPCC7942_0205-MONOMER	SYNPCC7942_RS01040
SYNPCC7942_1305	1331834	1333444	SYNPCC7942_1305-MONOMER	SYNPCC7942_RS06675
SYNPCC7942_2446	2523086	2523919	SYNPCC7942_2446-MONOMER	SYNPCC7942_RS12430
SYNPCC7942_0645	639397	640758	SYNPCC7942_0645-MONOMER	SYNPCC7942_RS03310
SYNPCC7942_1852	1920852	1921481	SYNPCC7942_1852-MONOMER	SYNPCC7942_RS09395
SYNPCC7942_0179	176742	177095	SYNPCC7942_0179-MONOMER	SYNPCC7942_RS00910
SYNPCC7942_1283	1305460	1305957	SYNPCC7942_1283-MONOMER	SYNPCC7942_RS06570
SYNPCC7942_2426	2498780	2498893	SYNPCC7942_2426-MONOMER	SYNPCC7942_RS12325
SYNPCC7942_0143	145003	145983	SYNPCC7942_0143-MONOMER	SYNPCC7942_RS00725
SYNPCC7942_1256	1279079	1279633	SYNPCC7942_1256-MONOMER	SYNPCC7942_RS06435
