Reaction,Complexes
METAT,GMET_RS06495-MONOMER_mod_k(4)_mod_mg2(1) OR GMET_RS06495-MONOMER_mod_k(4)_mod_mn2(1) OR GMET_RS06495-MONOMER_mod_k(4)_mod_cobalt2(1) OR GMET_RS06495-MONOMER_mod_k(4)_mod_zn2(1) OR GMET_RS06495-MONOMER_mod_k(4)_mod_cd2(1) OR GMET_RS06495-MONOMER_mod_k(4)_mod_ni2(1) OR GMET_RS06495-MONOMER_mod_k(4)_mod_ca2(1) OR GMET_RS06495-MONOMER_mod_nh4(4)_mod_mg2(1) OR GMET_RS06495-MONOMER_mod_nh4(4)_mod_mn2(1) OR GMET_RS06495-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR GMET_RS06495-MONOMER_mod_nh4(4)_mod_zn2(1) OR GMET_RS06495-MONOMER_mod_nh4(4)_mod_cd2(1) OR GMET_RS06495-MONOMER_mod_nh4(4)_mod_ni2(1) OR GMET_RS06495-MONOMER_mod_nh4(4)_mod_ca2(1) OR GMET_RS06495-MONOMER_mod_tl(4)_mod_mg2(1) OR GMET_RS06495-MONOMER_mod_tl(4)_mod_mn2(1) OR GMET_RS06495-MONOMER_mod_tl(4)_mod_cobalt2(1) OR GMET_RS06495-MONOMER_mod_tl(4)_mod_zn2(1) OR GMET_RS06495-MONOMER_mod_tl(4)_mod_cd2(1) OR GMET_RS06495-MONOMER_mod_tl(4)_mod_ni2(1) OR GMET_RS06495-MONOMER_mod_tl(4)_mod_ca2(1) OR GMET_RS06495-MONOMER_mod_cs(4)_mod_mg2(1) OR GMET_RS06495-MONOMER_mod_cs(4)_mod_mn2(1) OR GMET_RS06495-MONOMER_mod_cs(4)_mod_cobalt2(1) OR GMET_RS06495-MONOMER_mod_cs(4)_mod_zn2(1) OR GMET_RS06495-MONOMER_mod_cs(4)_mod_cd2(1) OR GMET_RS06495-MONOMER_mod_cs(4)_mod_ni2(1) OR GMET_RS06495-MONOMER_mod_cs(4)_mod_ca2(1) OR GMET_RS06495-MONOMER_mod_LI(4)_mod_mg2(1) OR GMET_RS06495-MONOMER_mod_LI(4)_mod_mn2(1) OR GMET_RS06495-MONOMER_mod_LI(4)_mod_cobalt2(1) OR GMET_RS06495-MONOMER_mod_LI(4)_mod_zn2(1) OR GMET_RS06495-MONOMER_mod_LI(4)_mod_cd2(1) OR GMET_RS06495-MONOMER_mod_LI(4)_mod_ni2(1) OR GMET_RS06495-MONOMER_mod_LI(4)_mod_ca2(1) OR GMET_RS06495-MONOMER_mod_na1(4)_mod_mg2(1) OR GMET_RS06495-MONOMER_mod_na1(4)_mod_mn2(1) OR GMET_RS06495-MONOMER_mod_na1(4)_mod_cobalt2(1) OR GMET_RS06495-MONOMER_mod_na1(4)_mod_zn2(1) OR GMET_RS06495-MONOMER_mod_na1(4)_mod_cd2(1) OR GMET_RS06495-MONOMER_mod_na1(4)_mod_ni2(1) OR GMET_RS06495-MONOMER_mod_na1(4)_mod_ca2(1) OR GMET_RS12800-MONOMER
METS,GMET_RS02740-MONOMER_mod_zn2(1)_mod_cbl1(1)
METSOXR1,GMET_RS01345-MONOMER OR GMET_RS01115-MONOMER
METSOXR2,GMET_RS01115-MONOMER
METTRS,GMET_RS11700-MONOMER_mod_zn2(2)
MG2tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
MG2uabcpp,GMET_RS08110-MONOMER
MGCH,GMET_RS16495-MONOMER
MGt2pp,GMET_RS05985-MONOMER OR GMET_RS00675-MONOMER
MICITDr,GMET_RS05080-MONOMER_mod_4fe4s(1) OR GMET_RS09660-MONOMER_mod_4fe4s(1) OR GMET_RS13850-MONOMER
MLDEP1pp,GMET_RS01735-MONOMER OR GMET_RS08460-MONOMER OR GMET_RS08805-MONOMER OR GMET_RS09335-MONOMER OR GMET_RS12710-MONOMER OR GMET_RS12715-MONOMER OR GMET_RS15105-MONOMER OR GMET_RS06235-MONOMER OR GMET_RS06790-MONOMER
MLDEP2pp,GMET_RS01735-MONOMER OR GMET_RS08460-MONOMER OR GMET_RS08805-MONOMER OR GMET_RS09335-MONOMER OR GMET_RS12710-MONOMER OR GMET_RS12715-MONOMER OR GMET_RS15105-MONOMER OR GMET_RS06235-MONOMER OR GMET_RS06790-MONOMER
MLTGY1pp,GMET_RS06935-MONOMER OR GMET_RS09865-MONOMER OR GMET_RS12490-MONOMER OR GMET_RS12835-MONOMER OR GMET_RS16355-MONOMER
MLTGY2pp,GMET_RS06935-MONOMER OR GMET_RS09865-MONOMER OR GMET_RS12490-MONOMER OR GMET_RS12835-MONOMER OR GMET_RS16355-MONOMER
MLTGY3pp,GMET_RS06935-MONOMER OR GMET_RS09865-MONOMER OR GMET_RS12490-MONOMER OR GMET_RS12835-MONOMER OR GMET_RS16355-MONOMER
MLTGY4pp,GMET_RS06935-MONOMER OR GMET_RS09865-MONOMER OR GMET_RS12490-MONOMER OR GMET_RS12835-MONOMER OR GMET_RS16355-MONOMER
MME,GMET_RS16300-MONOMER
MMM2,CPLX_MMM2-0 OR CPLX_MMM2-1
MNCYT,GMET_RS04655-MONOMER
MNabc_1,CPLX2LZ9-63
MNtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
MOADSUx,CPLX_MOADSUx-0 OR CPLX_MOADSUx-1
MOAT,GMET_RS11835-MONOMER
MOAT2,GMET_RS11835-MONOMER
MOAT2N,GMET_RS11835-MONOMER
MOATN,GMET_RS11835-MONOMER
MOBDabcpp,CPLX2LZ9-3 OR CPLX2LZ9-2
MOBDtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
MOCOS,GMET_RS05195-MONOMER OR GMET_RS01680-MONOMER OR GMET_RS09085-MONOMER
MOGDS,GMET_RS01505-MONOMER OR GMET_RS05330-MONOMER
MOHMT,GMET_RS08250-MONOMER_mod_mg2(1)
MOTH1,GMET_RS17385-MONOMER
MOTH2,GMET_RS17385-MONOMER
MOTH3,GMET_RS17385-MONOMER
MOTH4,GMET_RS17385-MONOMER
MOTS1,GMET_RS17390-MONOMER
MOTS2,GMET_RS17390-MONOMER
MOTS3,GMET_RS17390-MONOMER
MOTS4,GMET_RS17390-MONOMER
MPTAT,GMET_RS05185-MONOMER
MPTG,GMET_RS01765-MONOMER OR GMET_RS08410-MONOMER OR GMET_RS02030-MONOMER
MPTG2,GMET_RS17060-MONOMER
MPTS,CPLX_MPTS-0 OR CPLX_MPTS-1
MPTSS,GMET_RS05220-MONOMER
MSO3abcpp,CPLX2LZ9-48 OR CPLX2LZ9-47
MSO3tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
MTAP,GMET_RS13465-MONOMER
MTHFC,GMET_RS01240-MONOMER OR GMET_RS05825-MONOMER
MTHFD,GMET_RS01240-MONOMER OR GMET_RS05825-MONOMER
MTHFR,GMET_RS05815-MONOMER OR GMET_RS02515-MONOMER
MTHFR3,GMET_RS02515-MONOMER OR GMET_RS05815-MONOMER
MTI,GMET_RS17395-MONOMER
MTRI,GMET_RS00360-MONOMER
N2OR,GMET_RS14200-MONOMER
N2tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
NADFADOR,CPLX_NADFADOR-0 OR CPLX_NADFADOR-1 OR CPLX_NADFADOR-2 OR CPLX_NADFADOR-3 OR CPLX_NADFADOR-4 OR CPLX_NADFADOR-5 OR CPLX_NADFADOR-6 OR CPLX_NADFADOR-7 OR CPLX_NADFADOR-8
NADH10,GMET_RS03860-MONOMER
NADH17pp,CPLX_NADH17pp-0 OR CPLX2LZ9-5
NADK,GMET_RS04710-MONOMER_mod_mg2(1)
NADPC,GMET_RS04730-MONOMER OR GMET_RS10045-MONOMER
NADPHQR3,CPLX_FLNDPR2r-0 OR GMET_RS03860-MONOMER
NADS1,CPLX_NADS1-0
NAD_H2,CPLX_NAD_H2-0 OR CPLX_NAD_H2-1
NAMNPP,GMET_RS11960-MONOMER
NAt3_2pp,GMET_RS05465-MONOMER
NAtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
NDPK1,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NDPK2,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NDPK3,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NDPK4,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NDPK5,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NDPK6,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NDPK7,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NDPK8,GMET_RS13475-MONOMER_mod_mg2(1) OR GMET_RS13475-MONOMER_mod_mn2(1) OR GMET_RS13475-MONOMER_mod_ca2(1)
NH4t4pp,GMET_RS03490-MONOMER OR GMET_RS08745-MONOMER
NH4tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
NI2t4pp,CPLX_CD2t4pp-0 OR CPLX_CD2t4pp-1 OR CPLX_CD2t4pp-2 OR CPLX_CD2t4pp-3
NI2tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
NI2uabcpp,CPLX_NI2uabcpp-0
NIT1b,CPLX_NIT1b-0
NNAM,GMET_RS11965-MONOMER
NNATr,GMET_RS16035-MONOMER_mod_mg2(1)
NNDMBRT,GMET_RS02335-MONOMER
NNDPR,GMET_RS10040-MONOMER_mod_mg2(1)
NO2tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
NO3R2pp,CPLX_NO3R2pp-0 OR CPLX_NO3R2pp-1
NO3R3pp,CPLX_NO3R2pp-0 OR CPLX_NO3R2pp-1
NO3t2pp,GMET_RS01665-MONOMER
NO3t7pp,GMET_RS01670-MONOMER
NO3tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
NORRDX,CPLX_NORRDX-0 OR CPLX_NORRDX-1
NORZpp,GMET_RS17515-MONOMER
NPPDO,GMET_RS06510-MONOMER
NTPP1,GMET_RS12080-MONOMER_mod_mg2(1)
NTPP10,GMET_RS09475-MONOMER_mod_mg2(1)
NTPP11,GMET_RS09475-MONOMER_mod_mg2(1)
NTPP2,GMET_RS12080-MONOMER_mod_mg2(1)
NTPP3,GMET_RS12080-MONOMER_mod_mg2(1)
NTPP4,GMET_RS12080-MONOMER_mod_mg2(1)
NTPP5,GMET_RS12080-MONOMER_mod_mg2(1)
NTPP6,GMET_RS12080-MONOMER_mod_mg2(1)
NTPP7,GMET_RS12080-MONOMER_mod_mg2(1)
NTPP8,GMET_RS12080-MONOMER_mod_mg2(1)
NTPTP1,GMET_RS08865-MONOMER_mod_mg2(1)
NTRIR4pp,CPLX_NTRIR4pp-0 OR CPLX_NTRIR4pp-1
NTRIRfcpp,GMET_RS01475-MONOMER OR GMET_RS01485-MONOMER
OBDHc,CPLX_OBDHc-0 OR CPLX_OBDHc-1
OCBT,GMET_RS01030-MONOMER
OCDCAtexi,GMET_RS07730-MONOMER
OCDCEAtexi,GMET_RS07730-MONOMER
OCHCCH,GMET_RS10530-MONOMER
OCOAT1,CPLX2LZ9-64 OR GMET_RS10365-MONOMER OR GMET_RS16510-MONOMER OR GMET_RS16560-MONOMER
OCOAT2r,GMET_RS10365-MONOMER OR GMET_RS16510-MONOMER OR GMET_RS16560-MONOMER
OCOAT3r,GMET_RS10365-MONOMER OR GMET_RS16510-MONOMER OR GMET_RS16560-MONOMER
OCTDPS,GMET_RS12360-MONOMER_mod_mg2(1)
OGCOAAT,GMET_RS10385-MONOMER
OGMEACPD,GMET_RS11865-MONOMER OR GMET_RS08540-MONOMER
OGMEACPR,GMET_RS08525-MONOMER OR GMET_RS08050-MONOMER
OGMEACPS,GMET_RS08040-MONOMER OR GMET_RS16400-MONOMER
OHPBAT,GMET_RS15900-MONOMER
OIVD1r,CPLX_OBDHc-0 OR CPLX_OBDHc-1
OIVD2,CPLX_OBDHc-0 OR CPLX_OBDHc-1
OIVD3,CPLX_OBDHc-0 OR CPLX_OBDHc-1
OMCPPCO,CPLX_OMCPPCO-0
OMPDC,GMET_RS06815-MONOMER
OOR2r,CPLX_OOR2r-0
OPMEACPD,GMET_RS11865-MONOMER OR GMET_RS08540-MONOMER
OPMEACPR,GMET_RS08050-MONOMER OR GMET_RS08525-MONOMER
OPMEACPS,GMET_RS08530-MONOMER OR GMET_RS08060-MONOMER
ORNTAC,GMET_RS04765-MONOMER
ORPT,GMET_RS09790-MONOMER
OXFOt4pp,GMET_RS12410-MONOMER
OXFOtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
P5CD,GMET_RS17605-MONOMER_mod_fad(1)
P5CR,GMET_RS04500-MONOMER
PA120abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PA140abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PA141abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PA160abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PA161abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PA180abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PA181abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PACCOAL,GMET_RS09155-MONOMER OR GMET_RS09190-MONOMER OR GMET_RS04755-MONOMER
PACCOAL2,GMET_RS09155-MONOMER OR GMET_RS09190-MONOMER OR GMET_RS04755-MONOMER
PACCOAL3,GMET_RS09155-MONOMER OR GMET_RS09190-MONOMER OR GMET_RS04755-MONOMER
PANTS,GMET_RS08255-MONOMER_mod_mg2(1)_mod_k(1) OR GMET_RS08255-MONOMER_mod_mg2(1)_mod_nh4(1) OR GMET_RS08255-MONOMER_mod_mn2(1)_mod_k(1) OR GMET_RS08255-MONOMER_mod_mn2(1)_mod_nh4(1)
PAPPT3,GMET_RS02045-MONOMER
PBUTT,GMET_RS10580-MONOMER
PC,GMET_RS04085-MONOMER
PCMEH2pp,CPLX_PCMEH2pp-0
PCMEH3pp,CPLX_PCMEH2pp-0
PDH,CPLX_PDH-0 OR CPLX_PDH-1
PDX5PS,CPLX_PDX5PS-0
PE120abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PE140abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PE141abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PE160abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PE161abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PE180abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PE181abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PEPCK_re,GMET_RS15880-MONOMER_mod_mg2(1) OR GMET_RS15880-MONOMER_mod_ca2(1) OR GMET_RS15880-MONOMER_mod_mn2(1) OR GMET_RS13235-MONOMER
PERD,GMET_RS11985-MONOMER
PFK,GMET_RS08240-MONOMER OR GMET_RS04695-MONOMER_mod_mg2(1)
PG120abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PG140abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PG141abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PG160abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PG161abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PG180abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PG181abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGAMT,GMET_RS09530-MONOMER
PGCD,GMET_RS11985-MONOMER
PGI,GMET_RS12375-MONOMER
PGK,GMET_RS09835-MONOMER
PGL,GMET_RS13140-MONOMER
PGLUSYN,GMET_RS17705-MONOMER
PGM,GMET_RS08315-MONOMER_mod_23bpg(1) OR GMET_RS07200-MONOMER OR GMET_RS16050-MONOMER_mod_mn2(1)
PGMT,GMET_RS00680-MONOMER OR GMET_RS04955-MONOMER_mod_mg2(1)
PGP120abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGP140abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGP141abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGP160abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGP161abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGP180abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGP181abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PGPP120,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP120pp,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP140,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP140pp,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP141,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP141pp,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP160,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP160pp,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP161,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP161pp,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP180,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP180pp,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP181,GMET_RS00980-MONOMER_mod_mg2(1)
PGPP181pp,GMET_RS00980-MONOMER_mod_mg2(1)
PGSA120,GMET_RS09860-MONOMER_mod_mg2(1) OR GMET_RS04115-MONOMER
PGSA140,GMET_RS09860-MONOMER_mod_mg2(1) OR GMET_RS04115-MONOMER
PGSA141,GMET_RS09860-MONOMER_mod_mg2(1) OR GMET_RS04115-MONOMER
PGSA160,GMET_RS09860-MONOMER_mod_mg2(1) OR GMET_RS04115-MONOMER
PGSA161,GMET_RS09860-MONOMER_mod_mg2(1) OR GMET_RS04115-MONOMER
PGSA180,GMET_RS09860-MONOMER_mod_mg2(1) OR GMET_RS04115-MONOMER
PGSA181,GMET_RS09860-MONOMER_mod_mg2(1) OR GMET_RS04115-MONOMER
PHENOLtex,GMET_RS10625-MONOMER OR GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
PHEPC,GMET_RS10600-MONOMER_mod_mn2(1)
PHEPS,CPLX_PHEPS-0
PHETA1,GMET_RS16665-MONOMER OR GMET_RS17215-MONOMER OR GMET_RS03670-MONOMER
PHETRS,CPLX2LZ9-17_mod_mg2(1)
PICH,GMET_RS07675-MONOMER
PIt2rpp,GMET_RS15695-MONOMER
PIt7ipp,GMET_RS09210-MONOMER
PItex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
PIuabcpp,CPLX2LZ9-4
PMANM,GMET_RS00680-MONOMER OR GMET_RS04955-MONOMER_mod_mg2(1)
PMEACPE,GMET_RS04220-MONOMER
PMPK,GMET_RS14600-MONOMER
PNTK,GMET_RS10030-MONOMER
POR,GMET_RS17140-MONOMER_mod_thmpp(1)
POR3b,CPLX_IOR2b-2
POR5,GMET_RS17140-MONOMER_mod_thmpp(1)
PPA,GMET_RS02510-MONOMER OR GMET_RS04410-MONOMER_mod_nh4(1)_mod_mg2(1) OR GMET_RS07155-MONOMER_mod_cobalt2(1)
PPA2,GMET_RS04410-MONOMER_mod_nh4(1)_mod_mg2(1) OR GMET_RS02510-MONOMER OR GMET_RS07155-MONOMER_mod_cobalt2(1)
PPAAFDOR,GMET_RS05230-MONOMER
PPAKr,GMET_RS05175-MONOMER_mod_mg2(1) OR GMET_RS00750-MONOMER
PPA_1pp,GMET_RS16230-MONOMER
PPAt2pp,GMET_RS15200-MONOMER OR GMET_RS03705-MONOMER OR GMET_RS16480-MONOMER
PPAt4pp,GMET_RS15200-MONOMER OR GMET_RS03705-MONOMER OR GMET_RS16480-MONOMER
PPAtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
PPBNGS,GMET_RS00950-MONOMER_mod_zn2(1)
PPC,GMET_RS01525-MONOMER_mod_mg2(1)
PPCCYTC1pp,CPLX_PPCCYTC1pp-0
PPCDC,GMET_RS13410-MONOMER_mod_fmn(1) OR GMET_RS13410-MONOMER_mod_mg2(1)
PPCK,GMET_RS15880-MONOMER_mod_mg2(1) OR GMET_RS15880-MONOMER_mod_ca2(1) OR GMET_RS15880-MONOMER_mod_mn2(1) OR GMET_RS13235-MONOMER
PPCOAC,CPLX_PPCOAC-0
PPCSCT,GMET_RS05635-MONOMER
PPDK,GMET_RS14760-MONOMER
PPGPPDP,GMET_RS12080-MONOMER_mod_mg2(1)
PPK,GMET_RS00670-MONOMER OR GMET_RS05480-MONOMER
PPK2,GMET_RS05480-MONOMER OR GMET_RS00670-MONOMER
PPM,GMET_RS04955-MONOMER_mod_mg2(1) OR GMET_RS00680-MONOMER
PPNCL,GMET_RS13410-MONOMER_mod_fmn(1) OR GMET_RS13410-MONOMER_mod_mg2(1)
PPND,GMET_RS04320-MONOMER
PPNDH,GMET_RS04315-MONOMER OR GMET_RS09875-MONOMER
PPOHtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
PPPGO2,GMET_RS14820-MONOMER
PPPGO4,GMET_RS17815-MONOMER
PPS,GMET_RS03855-MONOMER_mod_mg2(1)
PRAGSr,GMET_RS14575-MONOMER_mod_mg2(1)
PRAIS,GMET_RS09285-MONOMER_mod_k(1)_mod_mg2(1)
PRAIi,GMET_RS12540-MONOMER
PRAMPC,GMET_RS09590-MONOMER
PRASCSi,GMET_RS04585-MONOMER
PRATPP,GMET_RS09590-MONOMER OR GMET_RS01945-MONOMER
PRFGS,CPLX2LZ9-18
PRMICI,GMET_RS01935-MONOMER
PRO1y,GMET_RS17605-MONOMER_mod_fad(1)
PROTRS,GMET_RS06810-MONOMER
PRPPS,GMET_RS14270-MONOMER_mod_mg2(1)_mod_pi(1) OR GMET_RS14270-MONOMER_mod_mn2(1)_mod_pi(1)
PS120abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PS140abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PS141abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PS160abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PS161abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PS180abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PS181abcpp,GMET_RS11840-MONOMER_mod_mg2(1)
PSCVT,GMET_RS04325-MONOMER
PSD120,GMET_RS07465-MONOMER OR GMET_RS06360-MONOMER
PSD140,GMET_RS07465-MONOMER OR GMET_RS06360-MONOMER
PSD141,GMET_RS07465-MONOMER OR GMET_RS06360-MONOMER
PSD160,GMET_RS07465-MONOMER OR GMET_RS06360-MONOMER
PSD161,GMET_RS07465-MONOMER OR GMET_RS06360-MONOMER
PSD180,GMET_RS06360-MONOMER OR GMET_RS07465-MONOMER
PSD181,GMET_RS06360-MONOMER OR GMET_RS07465-MONOMER
PSERT,GMET_RS15900-MONOMER
PSP_L,GMET_RS08190-MONOMER
PSSA120,GMET_RS06365-MONOMER
PSSA140,GMET_RS06365-MONOMER
PSSA141,GMET_RS06365-MONOMER
PSSA160,GMET_RS06365-MONOMER
PSSA161,GMET_RS06365-MONOMER
PSSA180,GMET_RS06365-MONOMER
PSSA181,GMET_RS06365-MONOMER
PTA2,GMET_RS05180-MONOMER
PTAr,GMET_RS05180-MONOMER
PTAtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
PTPATi,GMET_RS08850-MONOMER_mod_mg2(1)
PUNP1,GMET_RS06415-MONOMER
PUTA3,GMET_RS17605-MONOMER_mod_fad(1)
PYK,GMET_RS00615-MONOMER_mod_mg2(1)_mod_k(1) OR GMET_RS00615-MONOMER_mod_mn2(1)_mod_k(1)
PYRt2rpp,GMET_RS15200-MONOMER OR GMET_RS03705-MONOMER OR GMET_RS16480-MONOMER
PYRt4pp,GMET_RS15200-MONOMER OR GMET_RS03705-MONOMER OR GMET_RS16480-MONOMER
PYRtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
QULNS,GMET_RS17780-MONOMER_mod_4fe4s(1)
RBFK,GMET_RS06990-MONOMER
RBFSa,CPLX_RBFSb-0
RBFSb,CPLX_RBFSb-0
RBK,GMET_RS14090-MONOMER
RDXR,CPLX_RDXR-0 OR CPLX_RDXR-1
RNDR1,GMET_RS06530-MONOMER
RNDR2,GMET_RS06530-MONOMER
RNDR3,GMET_RS06530-MONOMER
RNDR4,GMET_RS06530-MONOMER
ROO,CPLX_NORRDX-0 OR CPLX_NORRDX-1
RPE,GMET_RS00335-MONOMER
RPI,GMET_RS13155-MONOMER OR GMET_RS08065-MONOMER
RZ5PP,GMET_RS02345-MONOMER
S7PI,GMET_RS04605-MONOMER
SADT2,CPLX2LZ9-29
SELCYSLY3,GMET_RS10130-MONOMER OR GMET_RS06545-MONOMER
SELCYSS,GMET_RS00305-MONOMER_mod_pydx5p(1)
SELNPS,GMET_RS14590-MONOMER_mod_mg2(1)
SERAT,GMET_RS04360-MONOMER
SERD_L,GMET_RS15395-MONOMER_mod_pydx5p(1)
SERTRS,GMET_RS17700-MONOMER_mod_mg2(1)
SHCHCC,GMET_RS02380-MONOMER
SHCHD2,GMET_RS16190-MONOMER
SHCHF,GMET_RS16190-MONOMER
SHK3Dr,GMET_RS07010-MONOMER
SHKK,GMET_RS04890-MONOMER_mod_mg2(1) OR GMET_RS04890-MONOMER_mod_mn2(1) OR GMET_RS04890-MONOMER_mod_cobalt2(1) OR GMET_RS04890-MONOMER_mod_fe2(1) OR GMET_RS04890-MONOMER_mod_ca2(1) OR GMET_RS04890-MONOMER_mod_k(1)
SO3abcpp,CPLX2LZ9-3
SO3tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
SO4tex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
SPMS,GMET_RS02910-MONOMER
SPODM,GMET_RS12135-MONOMER_mod_fe3(1)
SSALy,GMET_RS17015-MONOMER
SSCOARy,GMET_RS17015-MONOMER
STPT1,GMET_RS08190-MONOMER
STPT2,GMET_RS08190-MONOMER
SUCBZT1,GMET_RS10795-MONOMER
SUCBZT2,GMET_RS10795-MONOMER
SUCOAACTr,GMET_RS15265-MONOMER OR GMET_RS08710-MONOMER
SUCOAS,CPLX2LZ9-37 OR CPLX2LZ9-35 OR CPLX2LZ9-36
SULFACabcpp,CPLX2LZ9-48 OR CPLX2LZ9-47
SULFACtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
SULR,CPLX_SULR3-0
SULR2pp,CPLX_NTRIR4pp-0 OR CPLX_NTRIR4pp-1
SULR3,GMET_RS12665-MONOMER OR CPLX_SULR3-0
SULRpp,GMET_RS01475-MONOMER OR GMET_RS01485-MONOMER
SULabcpp,CPLX2LZ9-3
T2DECAI,GMET_RS11865-MONOMER OR GMET_RS08540-MONOMER
TALA,GMET_RS02480-MONOMER
TAURabcpp,CPLX2LZ9-48 OR CPLX2LZ9-47
TAURtex,GMET_RS09225-MONOMER OR GMET_RS13670-MONOMER
TCFERCYT,GMET_RS04655-MONOMER
TCURCYT,GMET_RS04655-MONOMER
TDPDRE,GMET_RS04630-MONOMER
TDPDRR,GMET_RS12445-MONOMER
TDPGDH,GMET_RS12450-MONOMER_mod_nad(1)
TDSK,GMET_RS11830-MONOMER_mod_mg2(1)
TDSKN,GMET_RS11830-MONOMER_mod_mg2(1)
THRA,GMET_RS17560-MONOMER
THRA2,GMET_RS01355-MONOMER_mod_pydx5p(1)
